Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-07-01;14;16614;2990;6618;20390;20 390;13772;2841;22;2899;0;0;2289;0
2023-07-01;15;16438;2959;6618;20390;20 390;13772;2665;29;2614;0;0;2168;0
2023-07-01;16;16237;2923;6593;20390;20 390;13797;2440;22;2193;0;0;1972;0
2023-07-01;17;16198;2916;6440;20390;20 390;13950;2247;22;1760;0;0;1783;0
2023-07-01;18;16402;2952;6366;20763;20 763;14397;2004;21;1225;0;0;1545;0
2023-07-01;19;16603;2988;6366;21191;21 191;14825;1778;18;701;0;0;1311;0
2023-07-01;20;16727;3011;6366;21380;21 380;15014;1713;18;486;0;0;1223;0
2023-07-01;21;16895;3041;6366;21718;21 718;15352;1542;17;46;0;0;1045;0
2023-07-01;22;16843;3032;6366;21663;21 663;15298;1545;21;0;0;0;1047;0
2023-07-01;23;15926;2867;6366;20778;20 778;14413;1514;22;0;0;0;1045;0
2023-07-01;24;15245;2744;6618;20390;20 390;13772;1472;30;0;0;0;1014;0
2023-07-02;01;13761;2477;8013;20390;20 390;12377;1384;21;0;0;0;884;0
2023-07-02;02;13021;2344;8770;20390;20 390;11620;1401;45;0;0;0;865;0
2023-07-02;03;12926;2327;8869;20390;20 390;11521;1405;51;0;0;0;865;0
2023-07-02;04;12908;2323;8869;20390;20 390;11521;1387;38;0;0;0;848;0
2023-07-02;05;12953;2331;8869;20390;20 390;11521;1432;38;136;0;0;899;0
2023-07-02;06;13145;2366;8873;20390;20 390;11517;1628;30;605;0;0;1095;0
2023-07-02;07;13312;2396;8869;20390;20 390;11521;1791;24;931;0;0;1248;0
2023-07-02;08;13571;2443;8869;20390;20 390;11521;2050;15;1464;0;0;1482;0
2023-07-02;09;13831;2490;8869;20390;20 390;11521;2310;10;1976;0;0;1715;0
2023-07-02;10;14058;2531;8869;20390;20 390;11521;2538;12;2361;0;0;1903;0
2023-07-02;11;14280;2570;8869;20390;20 390;11521;2759;4;2744;0;0;2073;0
2023-07-02;12;14399;2592;8869;20390;20 390;11521;2878;2;2981;0;0;2187;0
2023-07-02;13;14461;2603;8834;20390;20 390;11556;2905;2;3039;0;0;2218;0
2023-07-02;14;14403;2593;8844;20390;20 390;11547;2857;3;2976;0;0;2187;0
2023-07-02;15;14295;2573;8777;20390;20 390;11613;2682;5;2682;0;0;2059;0
2023-07-02;16;14351;2583;8510;20390;20 390;11880;2470;10;2255;0;0;1885;0
2023-07-02;17;14511;2612;8141;20390;20 390;12249;2262;11;1806;0;0;1706;0
2023-07-02;18;14825;2668;7594;20406;20 406;12813;2012;14;1251;0;0;1493;0
2023-07-02;19;15222;2740;7533;20952;20 952;13419;1803;16;707;0;0;1263;0
2023-07-02;20;15435;2778;7533;21253;21 253;13721;1715;9;491;0;0;1160;0
2023-07-02;21;15871;2857;7533;21852;21 852;14319;1552;12;47;0;0;972;0
2023-07-02;22;16275;2930;7416;22136;22 136;14720;1555;9;0;0;0;968;0
2023-07-02;23;15810;2846;7533;21847;21 847;14314;1496;10;0;0;0;946;0
2023-07-02;24;14772;2659;7240;20614;20 614;13374;1398;14;0;0;0;918;0
2023-07-03;01;14922;2686;6850;20390;20 390;13541;1381;9;0;0;0;938;0
2023-07-03;02;15056;2710;6712;20390;20 390;13678;1378;12;0;0;0;944;0
2023-07-03;03;14967;2694;6801;20390;20 390;13590;1378;11;0;0;0;941;0
2023-07-03;04;14975;2696;6797;20390;20 390;13593;1382;21;0;0;0;948;0
2023-07-03;05;14915;2685;6915;20390;20 390;13476;1439;27;133;0;0;1003;0
2023-07-03;06;15628;2813;6412;20390;20 390;13978;1649;25;606;0;0;1235;0
2023-07-03;07;16872;3037;5345;20390;20 390;15045;1827;27;922;0;0;1446;0
2023-07-03;08;18388;3310;4071;20390;20 390;16319;2068;12;1445;0;0;1735;22795
2023-07-03;09;19306;3475;3427;20398;20 398;16971;2335;10;1944;0;0;1998;22795
2023-07-03;10;19555;3520;3427;20425;20 425;16997;2558;19;2326;0;0;2187;22795
2023-07-03;11;19613;3530;3582;20390;20 390;16809;2804;27;2712;0;0;2366;22795
2023-07-03;12;19766;3558;3549;20390;20 390;16841;2925;25;2938;0;0;2474;22795
2023-07-03;13;19906;3583;3440;20390;20 390;16950;2956;23;3019;0;0;2512;22795
2023-07-03;14;19857;3574;3427;20394;20 394;16967;2890;16;2942;0;0;2469;22795
2023-07-03;15;19739;3553;3427;20460;20 460;17032;2707;13;2660;0;0;2333;22795
2023-07-03;16;19696;3545;3420;20633;20 633;17213;2482;11;2239;0;0;2137;22795
2023-07-03;17;19766;3558;3427;20905;20 905;17478;2288;14;1795;0;0;1951;22795
2023-07-03;18;19702;3546;3427;21080;21 080;17653;2049;13;1254;0;0;1714;22795
2023-07-03;19;19823;3568;3427;21415;21 415;17988;1834;13;712;0;0;1479;22795
2023-07-03;20;19758;3557;3427;21452;21 452;18026;1733;9;493;0;0;1372;22795
2023-07-03;21;20008;3601;3427;21900;21 900;18473;1535;8;47;0;0;1170;22795
2023-07-03;22;19584;3525;3427;21503;21 503;18077;1508;13;0;0;0;1162;22795
2023-07-03;23;18478;3326;3427;20419;20 419;16992;1486;24;0;0;0;1163;0
2023-07-03;24;17230;3101;4591;20390;20 390;15799;1431;21;0;0;0;1068;0
2023-07-04;01;16860;3035;4936;20390;20 390;15454;1406;19;0;0;0;1058;0
2023-07-04;02;16718;3009;5059;20390;20 390;15331;1387;17;0;0;0;1040;0
2023-07-04;03;16534;2976;5234;20390;20 390;15156;1378;12;0;0;0;1025;0
2023-07-04;04;16441;2959;5322;20390;20 390;15068;1373;14;0;0;0;1020;0
2023-07-04;05;16296;2933;5511;20390;20 390;14879;1417;3;137;0;0;1055;0
2023-07-04;06;16645;2996;5380;20390;20 390;15011;1635;12;611;0;0;1275;0
2023-07-04;07;17503;3151;4700;20390;20 390;15690;1813;8;935;0;0;1462;0
2023-07-04;08;18925;3406;3551;20390;20 390;16840;2085;2;1469;0;0;1765;22795
2023-07-04;09;19654;3538;3092;20390;20 390;17298;2356;2;1975;0;0;2021;22795
2023-07-04;10;19717;3549;3230;20390;20 390;17160;2557;1;2353;0;0;2186;22795
2023-07-04;11;19782;3561;3378;20390;20 390;17012;2770;1;2734;0;0;2356;22795
2023-07-04;12;19934;3588;3386;20390;20 390;17005;2929;1;2964;0;0;2470;22795
2023-07-04;13;20173;3631;3142;20390;20 390;17248;2925;3;3025;0;0;2501;22795
2023-07-04;14;20121;3622;3112;20390;20 390;17278;2842;1;2949;0;0;2455;22795
2023-07-04;15;20008;3601;3055;20406;20 406;17351;2658;1;2659;0;0;2322;22795
2023-07-04;16;20058;3611;2829;20450;20 450;17621;2437;2;2231;0;0;2134;22795
2023-07-04;17;20031;3606;2898;20717;20 717;17819;2212;1;1785;0;0;1929;22795
2023-07-04;18;20335;3660;2898;21254;21 254;18356;1979;2;1238;0;0;1690;22795
2023-07-04;19;20451;3681;2898;21601;21 601;18703;1748;4;698;0;0;1453;22795
2023-07-04;20;20572;3703;2898;21797;21 797;18899;1673;9;484;0;0;1366;22795
2023-07-04;21;20553;3700;2898;21914;21 914;19016;1538;17;46;0;0;1199;22795
2023-07-04;22;19953;3592;2898;21323;21 323;18426;1528;20;0;0;0;1200;22795
2023-07-04;23;18759;3377;3126;20390;20 390;17264;1495;16;0;0;0;1181;0
2023-07-04;24;17426;3137;4417;20390;20 390;15973;1453;15;0;0;0;1091;0
2023-07-05;01;16769;3018;4834;20184;20 184;15350;1419;14;0;0;0;1053;0
2023-07-05;02;16817;3027;4779;20184;20 184;15406;1412;12;0;0;0;1053;0
2023-07-05;03;16543;2978;5036;20184;20 184;15148;1395;8;0;0;0;1035;0
2023-07-05;04;16541;2977;5031;20184;20 184;15153;1388;7;0;0;0;1031;0
2023-07-05;05;16305;2935;5323;20184;20 184;14861;1444;6;135;0;0;1072;0
2023-07-05;06;16661;2999;5163;20184;20 184;15021;1640;6;597;0;0;1278;0
2023-07-05;07;17520;3154;4487;20184;20 184;15697;1822;4;924;0;0;1470;0
2023-07-05;08;18950;3411;3331;20184;20 184;16853;2097;3;1446;0;0;1775;22795
2023-07-05;09;19780;3560;2824;20233;20 233;17409;2371;3;1945;0;0;2038;22795
2023-07-05;10;19935;3588;2844;20184;20 184;17340;2594;1;2327;0;0;2212;22795
2023-07-05;11;20004;3601;2955;20184;20 184;17229;2774;3;2697;0;0;2372;22795
2023-07-05;12;20146;3626;2938;20184;20 184;17246;2900;5;2940;0;0;2486;22795
2023-07-05;13;20287;3652;2856;20184;20 184;17328;2959;6;3011;0;0;2521;22795
2023-07-05;14;20244;3644;2824;20207;20 207;17383;2861;6;2922;0;0;2472;22795
2023-07-05;15;19943;3590;2924;20184;20 184;17260;2683;7;2641;0;0;2337;22795
2023-07-05;16;19994;3599;2824;20335;20 335;17510;2484;7;2216;0;0;2149;22795
2023-07-05;17;20050;3609;2824;20625;20 625;17801;2249;5;1779;0;0;1946;22795
2023-07-05;18;20076;3614;2824;20894;20 894;18069;2006;5;1232;0;0;1701;22795
2023-07-05;19;20283;3651;2824;21324;21 324;18500;1783;7;696;0;0;1469;22795
2023-07-05;20;20313;3656;2824;21409;21 409;18585;1729;12;483;0;0;1390;22795
2023-07-05;21;20478;3686;2824;21732;21 732;18907;1571;12;46;0;0;1214;22795
2023-07-05;22;19967;3594;2824;21218;21 218;18394;1573;14;0;0;0;1215;22795
2023-07-05;23;18773;3379;2953;20184;20 184;17232;1542;20;0;0;0;1209;0
2023-07-05;24;17532;3156;4153;20184;20 184;16031;1500;26;0;0;0;1130;0
2023-07-06;01;16871;3037;4784;20184;20 184;15400;1471;22;0;0;0;1085;0
2023-07-06;02;16827;3029;4830;20184;20 184;15354;1473;25;0;0;0;1085;0
2023-07-06;03;16645;2996;5014;20184;20 184;15170;1475;26;0;0;0;1078;0
2023-07-06;04;16643;2996;5017;20184;20 184;15167;1476;30;0;0;0;1080;0
2023-07-06;05;16388;2950;5325;20184;20 184;14859;1528;25;134;0;0;1116;0
2023-07-06;06;16759;3017;5154;20184;20 184;15030;1728;19;601;0;0;1322;0
2023-07-06;07;17627;3173;4431;20184;20 184;15753;1874;10;918;0;0;1498;0
2023-07-06;08;18965;3414;3363;20184;20 184;16821;2143;4;1441;0;0;1795;22795
2023-07-06;09;19797;3563;2786;20184;20 184;17399;2398;6;1938;0;0;2058;22795
2023-07-06;10;19956;3592;2836;20184;20 184;17348;2608;6;2310;0;0;2227;22795
2023-07-06;11;20109;3620;2893;20184;20 184;17291;2817;5;2692;0;0;2396;22795
2023-07-06;12;20257;3646;2911;20184;20 184;17273;2984;7;2925;0;0;2510;22795
2023-07-06;13;20307;3655;2863;20184;20 184;17321;2986;8;2992;0;0;2534;22795
2023-07-06;14;20253;3646;2806;20184;20 184;17378;2875;10;2923;0;0;2494;22795
2023-07-06;15;20224;3640;2751;20262;20 262;17511;2713;16;2648;0;0;2377;22795
2023-07-06;16;20177;3632;2751;20436;20 436;17686;2491;12;2232;0;0;2181;22795
2023-07-06;17;20235;3642;2751;20690;20 690;17940;2295;12;1792;0;0;1983;22795
2023-07-06;18;20262;3647;2751;20966;20 966;18215;2047;8;1240;0;0;1730;22795
2023-07-06;19;20287;3652;2751;21215;21 215;18465;1823;16;699;0;0;1499;22795
2023-07-06;20;20317;3657;2751;21327;21 327;18577;1740;16;487;0;0;1407;22795
2023-07-06;21;20484;3687;2751;21654;21 654;18903;1580;19;46;0;0;1231;22795
2023-07-06;22;20064;3612;2751;21233;21 233;18483;1582;27;0;0;0;1235;22795
2023-07-06;23;18962;3413;2784;20184;20 184;17400;1562;33;0;0;0;1235;0
2023-07-06;24;17628;3173;4065;20184;20 184;16119;1509;35;0;0;0;1145;0
2023-07-07;01;17110;3080;4558;20184;20 184;15626;1484;35;0;0;0;1109;0
2023-07-07;02;17097;3077;4558;20184;20 184;15626;1471;24;0;0;0;1097;0
2023-07-07;03;16830;3029;4823;20184;20 184;15362;1469;22;0;0;0;1082;0
2023-07-07;04;16828;3029;4814;20184;20 184;15370;1458;16;0;0;0;1073;0
2023-07-07;05;16587;2986;5106;20184;20 184;15078;1509;12;136;0;0;1110;0
2023-07-07;06;17031;3066;4863;20184;20 184;15321;1710;6;605;0;0;1319;0
2023-07-07;07;17880;3218;4187;20184;20 184;15998;1882;5;926;0;0;1507;0
2023-07-07;08;19138;3445;3202;20184;20 184;16982;2156;3;1457;0;0;1808;22795
2023-07-07;09;19965;3594;3034;20563;20 563;17530;2435;4;1964;0;0;2059;22795
2023-07-07;10;20209;3638;3034;20567;20 567;17534;2675;2;2349;0;0;2240;22795
2023-07-07;11;20270;3649;3034;20412;20 412;17378;2892;6;2732;0;0;2418;22795
2023-07-07;12;20324;3658;3034;20311;20 311;17277;3047;6;2969;0;0;2533;22795
2023-07-07;13;20373;3667;3034;20307;20 307;17273;3100;7;3040;0;0;2563;22795
2023-07-07;14;20229;3641;3034;20240;20 240;17207;3023;6;2966;0;0;2522;22795
2023-07-07;15;20211;3638;3034;20415;20 415;17382;2830;7;2671;0;0;2385;22795
2023-07-07;16;20174;3631;3034;20678;20 678;17644;2529;8;2240;0;0;2176;22795
2023-07-07;17;20051;3609;3034;20757;20 757;17723;2328;16;1794;0;0;1980;22795
2023-07-07;18;19895;3581;3034;20854;20 854;17820;2074;5;1242;0;0;1721;22795
2023-07-07;19;19919;3585;3034;21112;21 112;18079;1841;8;703;0;0;1486;22795
2023-07-07;20;19768;3558;3034;21059;21 059;18025;1743;4;486;0;0;1388;22795
2023-07-07;21;19750;3555;3034;21206;21 206;18172;1578;5;46;0;0;1210;22795
2023-07-07;22;19239;3463;3034;20664;20 664;17630;1608;8;0;0;0;1213;22795
2023-07-07;23;18137;3265;3643;20184;20 184;16541;1596;10;0;0;0;1183;0
2023-07-07;24;16868;3036;4830;20184;20 184;15354;1515;13;0;0;0;1096;0
2023-07-08;01;15726;2831;6292;20529;20 529;14237;1489;20;0;0;0;1019;0
2023-07-08;02;15174;2731;6501;20184;20 184;13684;1491;25;0;0;0;1012;0
2023-07-08;03;15172;2731;6501;20184;20 184;13684;1489;22;0;0;0;1010;0
2023-07-08;04;15166;2730;6501;20184;20 184;13684;1482;21;0;0;0;1005;0
2023-07-08;05;15222;2740;6501;20184;20 184;13684;1538;22;132;0;0;1061;0
2023-07-08;06;15367;2766;6564;20184;20 184;13620;1747;22;595;0;0;1259;0
2023-07-08;07;15589;2806;6501;20184;20 184;13684;1905;13;914;0;0;1405;0
2023-07-08;08;15853;2854;6501;20184;20 184;13684;2169;3;1441;0;0;1646;0
2023-07-08;09;16286;2932;6337;20184;20 184;13847;2440;2;1969;0;0;1901;0
2023-07-08;10;16806;3025;6292;20426;20 426;14134;2672;4;2355;0;0;2086;0
2023-07-08;11;16865;3036;6292;20265;20 265;13973;2891;6;2741;0;0;2264;0
2023-07-08;12;16927;3047;6292;20192;20 192;13899;3027;6;2962;0;0;2370;0
2023-07-08;13;16803;3025;6425;20184;20 184;13759;3044;6;3011;0;0;2380;0
2023-07-08;14;16594;2987;6501;20184;20 184;13684;2910;5;2949;0;0;2329;0
2023-07-08;15;16432;2958;6501;20184;20 184;13684;2748;6;2672;0;0;2202;0
2023-07-08;16;16218;2919;6482;20184;20 184;13702;2516;5;2241;0;0;2002;0
2023-07-08;17;16185;2913;6306;20184;20 184;13878;2307;5;1798;0;0;1807;0
2023-07-08;18;16396;2951;6292;20631;20 631;14339;2057;5;1246;0;0;1557;0
2023-07-08;19;16789;3022;6292;21257;21 257;14965;1825;4;705;0;0;1314;0
2023-07-08;20;16820;3028;6292;21360;21 360;15068;1752;5;490;0;0;1223;0
2023-07-08;21;16804;3025;6292;21513;21 513;15221;1583;21;46;0;0;1055;0
2023-07-08;22;16753;3015;6292;21445;21 445;15153;1600;42;0;0;0;1073;0
2023-07-08;23;15927;2867;6292;20657;20 657;14365;1562;33;0;0;0;1060;0
2023-07-08;24;15176;2732;6501;20184;20 184;13684;1492;28;0;0;0;1015;0
2023-07-09;01;13781;2481;7864;20184;20 184;12320;1461;28;0;0;0;925;0
2023-07-09;02;13224;2380;8404;20184;20 184;11780;1444;22;0;0;0;884;0
2023-07-09;03;12945;2330;8665;20184;20 184;11519;1427;12;0;0;0;857;0
2023-07-09;04;12820;2308;8784;20184;20 184;11400;1421;7;0;0;0;845;0
2023-07-09;05;12873;2317;8784;20184;20 184;11400;1474;4;135;0;0;898;0
2023-07-09;06;13088;2356;8784;20184;20 184;11400;1688;6;601;0;0;1106;0
2023-07-09;07;13250;2385;8784;20184;20 184;11400;1850;5;918;0;0;1259;0
2023-07-09;08;13507;2431;8784;20184;20 184;11400;2108;3;1450;0;0;1501;0
2023-07-09;09;13766;2478;8784;20184;20 184;11400;2366;3;1956;0;0;1734;0
2023-07-09;10;14034;2526;8784;20184;20 184;11400;2634;2;2354;0;0;1928;0
2023-07-09;11;14272;2569;8726;20184;20 184;11458;2813;2;2734;0;0;2099;0
2023-07-09;12;14332;2580;8784;20184;20 184;11400;2933;1;2960;0;0;2203;0
2023-07-09;13;14365;2586;8784;20184;20 184;11400;2965;3;3027;0;0;2238;0
2023-07-09;14;14280;2570;8784;20184;20 184;11400;2881;6;2954;0;0;2201;0
2023-07-09;15;14139;2545;8778;20184;20 184;11406;2733;7;2662;0;0;2074;0
2023-07-09;16;14289;2572;8413;20184;20 184;11772;2517;11;2231;0;0;1903;0
2023-07-09;17;14523;2614;7973;20184;20 184;12211;2312;11;1807;0;0;1730;0
2023-07-09;18;15018;2703;7332;20275;20 275;12943;2075;11;1255;0;0;1521;0
2023-07-09;19;15416;2775;7163;20742;20 742;13580;1836;10;707;0;0;1285;0
2023-07-09;20;15718;2829;7193;21160;21 160;13967;1750;7;490;0;0;1179;0
2023-07-09;21;16152;2907;7193;21784;21 784;14591;1561;16;47;0;0;992;0
2023-07-09;22;16186;2913;7193;21803;21 803;14610;1575;23;0;0;0;989;0
2023-07-09;23;15907;2863;7193;21573;21 573;14381;1527;26;0;0;0;980;0
2023-07-09;24;14873;2677;6950;20390;20 390;13440;1433;24;0;0;0;949;0
2023-07-10;01;14926;2687;6991;20532;20 532;13492;1434;19;0;0;49;962;0
2023-07-10;02;14969;2694;6927;20532;20 532;13555;1413;24;0;0;49;960;0
2023-07-10;03;14785;2661;7130;20532;20 532;13352;1433;36;0;0;49;963;0
2023-07-10;04;14784;2661;7132;20532;20 532;13351;1433;37;0;0;49;962;0
2023-07-10;05;14726;2651;7238;20532;20 532;13245;1482;33;136;0;49;1007;0
2023-07-10;06;15452;2781;6725;20532;20 532;13758;1693;31;605;0;49;1241;0
2023-07-10;07;16779;3020;5556;20532;20 532;14927;1852;26;929;0;49;1450;0
2023-07-10;08;18292;3293;4309;20532;20 532;16174;2118;19;1458;0;49;1751;22795
2023-07-10;09;19207;3457;3629;20532;20 532;16854;2353;21;1963;0;49;2015;22795
2023-07-10;10;19451;3501;3614;20532;20 532;16869;2583;22;2349;0;49;2198;22795
2023-07-10;11;19694;3545;3645;20532;20 532;16837;2856;25;2732;0;49;2382;22795
2023-07-10;12;19844;3572;3602;20532;20 532;16881;2963;14;2961;0;49;2480;22795
2023-07-10;13;19989;3598;3506;20532;20 532;16977;3012;12;3031;0;49;2518;22795
2023-07-10;14;20035;3606;3441;20638;20 638;17147;2888;9;2951;0;49;2470;22795
2023-07-10;15;20109;3620;3325;20786;20 786;17411;2698;3;2658;0;49;2335;22795
2023-07-10;16;20070;3613;3388;21034;21 034;17596;2474;4;2230;0;49;2136;22795
2023-07-10;17;19951;3591;3388;21103;21 103;17665;2286;6;1788;0;49;1945;22795
2023-07-10;18;19800;3564;3388;21193;21 193;17756;2044;1;1239;0;49;1699;22795
2023-07-10;19;19916;3585;3388;21529;21 529;18091;1825;8;700;0;49;1468;22795
2023-07-10;20;19940;3589;3388;21638;21 638;18200;1740;4;486;0;49;1363;22795
2023-07-10;21;19910;3584;3388;21801;21 801;18364;1546;1;46;0;49;1164;22795
2023-07-10;22;19576;3524;3388;21508;21 508;18070;1506;1;0;0;49;1148;22795
2023-07-10;23;18379;3308;3570;20532;20 532;16913;1466;8;0;0;49;1136;0
2023-07-10;24;17134;3084;4747;20532;20 532;15735;1399;9;0;0;49;1045;0
2023-07-11;01;16855;3034;5030;20532;20 532;15452;1403;20;0;0;49;1053;0
2023-07-11;02;16713;3008;5166;20532;20 532;15317;1396;26;0;0;49;1043;0
2023-07-11;03;16529;2975;5348;20532;20 532;15135;1394;24;0;0;49;1032;0
2023-07-11;04;16437;2959;5440;20532;20 532;15043;1393;25;0;0;49;1027;0
2023-07-11;05;16277;2930;5655;20532;20 532;14828;1449;28;135;0;49;1074;0
2023-07-11;06;16643;2996;5491;20532;20 532;14992;1651;33;600;0;49;1284;0
2023-07-11;07;17507;3151;4781;20532;20 532;15702;1805;16;922;0;49;1454;0
2023-07-11;08;18935;3408;3606;20532;20 532;16877;2058;8;1446;0;49;1751;22795
2023-07-11;09;19760;3557;3064;20532;20 532;17419;2342;7;1945;0;49;2011;22795
2023-07-11;10;19819;3567;3234;20532;20 532;17249;2571;10;2328;0;49;2181;22795
2023-07-11;11;19790;3562;3485;20532;20 532;16998;2792;17;2709;0;49;2352;22795
2023-07-11;12;19940;3589;3476;20532;20 532;17007;2933;16;2936;0;49;2460;22795
2023-07-11;13;20178;3632;3189;20532;20 532;17293;2884;16;2996;0;49;2484;22795
2023-07-11;14;20217;3639;3056;20532;20 532;17427;2790;21;2924;0;49;2453;22795
2023-07-11;15;20286;3652;2859;20537;20 537;17629;2657;28;2640;0;49;2344;22795
2023-07-11;16;20430;3677;2675;20731;20 731;18007;2423;16;2211;0;49;2142;22795
2023-07-11;17;20302;3654;2729;20867;20 867;18088;2214;15;1772;0;49;1935;22795
2023-07-11;18;20421;3676;2804;21284;21 284;18431;1990;26;1230;0;49;1702;22795
2023-07-11;19;20535;3696;2804;21642;21 642;18789;1745;21;697;0;49;1458;22795
2023-07-11;20;20469;3684;2804;21680;21 680;18827;1642;15;483;0;49;1352;22795
2023-07-11;21;20726;3731;2804;22126;22 126;19273;1453;16;46;0;49;1173;22795
2023-07-11;22;20309;3656;2804;21695;21 695;18842;1467;23;0;0;49;1182;22795
2023-07-11;23;19116;3441;2859;20574;20 574;17666;1451;24;0;0;49;1181;0
2023-07-11;24;17786;3201;4100;20532;20 532;16383;1404;22;0;0;49;1097;0
2023-07-12;01;17125;3082;4738;20532;20 532;15745;1380;20;0;0;49;1055;0
2023-07-12;02;17169;3091;4689;20532;20 532;15794;1375;23;0;0;49;1054;0
2023-07-12;03;16894;3041;4961;20532;20 532;15521;1373;20;0;0;49;1038;0
2023-07-12;04;16800;3024;5052;20532;20 532;15431;1369;21;0;0;49;1032;0
2023-07-12;05;16536;2977;5362;20532;20 532;15120;1416;18;134;0;49;1066;0
2023-07-12;06;16556;2980;5546;20532;20 532;14937;1619;22;600;0;49;1256;0
2023-07-12;07;17506;3151;4761;20532;20 532;15722;1784;21;917;0;49;1447;0
2023-07-12;08;18932;3408;3594;20532;20 532;16889;2043;10;1445;0;49;1742;22795
2023-07-12;09;19758;3556;3043;20532;20 532;17440;2318;6;1948;0;49;2004;22795
2023-07-12;10;19817;3567;3224;20532;20 532;17259;2558;7;2331;0;49;2173;22795
2023-07-12;11;20063;3611;3196;20532;20 532;17287;2776;7;2712;0;49;2351;22795
2023-07-12;12;20398;3672;2981;20532;20 532;17502;2896;9;2940;0;49;2472;22795
2023-07-12;13;20538;3697;2840;20532;20 532;17643;2895;10;3012;0;49;2504;22795
2023-07-12;14;20578;3704;2721;20535;20 535;17764;2814;7;2939;0;49;2467;22795
2023-07-12;15;20652;3717;2667;20730;20 730;18013;2639;10;2647;0;49;2339;22795
2023-07-12;16;20705;3727;2672;20988;20 988;18267;2438;7;2220;0;49;2144;22795
2023-07-12;17;20578;3704;2672;21077;21 077;18356;2222;9;1778;0;49;1938;22795
2023-07-12;18;20603;3709;2672;21344;21 344;18623;1980;7;1234;0;49;1692;22795
2023-07-12;19;20625;3713;2672;21614;21 614;18892;1733;8;697;0;49;1449;22795
2023-07-12;20;20560;3701;2672;21631;21 631;18910;1651;5;484;0;49;1351;22795
2023-07-12;21;20542;3698;2672;21811;21 811;19090;1452;10;46;0;49;1173;22795
2023-07-12;22;20125;3622;2672;21392;21 392;18670;1454;12;0;0;49;1177;22795
2023-07-12;23;18841;3391;3083;20532;20 532;17400;1441;12;0;0;49;1158;0
