Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-12-02;23;18120;3262;8103;22539;22 539;14436;3684;22;0;0;0;2044;0
2023-12-02;24;18311;3296;7909;22539;22 539;14630;3682;17;0;0;0;2050;0
2023-12-03;01;16218;2919;10492;23072;23 072;12580;3638;17;0;0;0;1917;0
2023-12-03;02;16232;2922;10492;23072;23 072;12580;3652;19;0;0;0;1926;0
2023-12-03;03;16243;2924;10492;23072;23 072;12580;3663;27;0;0;0;1935;0
2023-12-03;04;16132;2904;10607;23072;23 072;12465;3667;30;0;0;0;1932;0
2023-12-03;05;16179;2912;10562;23072;23 072;12510;3668;31;0;0;0;1935;0
2023-12-03;06;16256;2926;10492;23072;23 072;12580;3676;32;0;0;0;1944;0
2023-12-03;07;16247;2924;10492;23072;23 072;12580;3667;27;0;0;0;1938;0
2023-12-03;08;16281;2931;10492;23072;23 072;12580;3701;21;118;0;0;1976;0
2023-12-03;09;16463;2963;10492;23072;23 072;12580;3882;16;578;0;0;2156;0
2023-12-03;10;17118;3081;9939;23072;23 072;13133;3985;9;845;0;0;2287;0
2023-12-03;11;17496;3149;9574;23072;23 072;13498;3998;6;978;0;0;2336;0
2023-12-03;12;17745;3194;9316;23072;23 072;13756;3989;4;1026;0;0;2354;0
2023-12-03;13;17930;3227;9026;23072;23 072;14046;3883;3;854;0;0;2280;0
2023-12-03;14;18039;3247;8840;23072;23 072;14232;3808;3;660;0;0;2211;0
2023-12-03;15;18065;3252;8724;23137;23 137;14413;3652;4;284;0;0;2059;0
2023-12-03;16;18596;3347;8240;23259;23 259;15020;3576;6;0;0;0;1979;0
2023-12-03;17;19428;3497;8566;24242;24 242;15675;3753;8;0;0;0;2001;0
2023-12-03;18;19511;3512;8566;24316;24 316;15750;3762;9;0;0;0;1996;0
2023-12-03;19;19601;3528;8566;24479;24 479;15912;3689;11;0;0;0;1984;0
2023-12-03;20;19515;3513;8566;24463;24 463;15897;3618;11;0;0;0;1981;0
2023-12-03;21;18877;3398;8467;23728;23 728;15261;3616;13;0;0;0;1996;0
2023-12-03;22;18050;3249;8724;23151;23 151;14428;3622;14;0;0;0;1987;0
2023-12-03;23;17404;3133;9275;23072;23 072;13797;3606;13;0;0;0;1955;0
2023-12-03;24;16386;2949;10284;23072;23 072;12788;3598;15;0;0;0;1900;0
2023-12-04;01;17120;3082;9440;22974;22 974;13534;3585;12;0;0;0;1927;0
2023-12-04;02;16570;2983;10001;22974;22 974;12973;3597;15;0;0;0;1907;0
2023-12-04;03;16488;2968;10090;22974;22 974;12884;3604;19;0;0;0;1908;0
2023-12-04;04;16572;2983;10019;22974;22 974;12955;3617;25;0;0;0;1922;0
2023-12-04;05;17215;3099;9376;22974;22 974;13598;3617;25;0;0;0;1953;0
2023-12-04;06;17995;3239;8600;22974;22 974;14374;3621;29;0;0;0;1996;0
2023-12-04;07;20615;3711;5988;22974;22 974;16986;3629;39;0;0;0;2134;0
2023-12-04;08;22295;4013;4361;22974;22 974;18613;3682;40;118;0;0;2263;23510
2023-12-04;09;22869;4116;3963;22974;22 974;19011;3858;30;580;0;0;2470;23510
2023-12-04;10;23187;4174;3746;22979;22 979;19232;3955;22;848;0;0;2588;23510
2023-12-04;11;23387;4210;3658;23093;23 093;19435;3952;21;977;0;0;2622;23510
2023-12-04;12;23454;4222;3686;23189;23 189;19503;3951;23;1019;0;0;2627;23510
2023-12-04;13;23640;4255;3685;23489;23 489;19803;3837;30;845;0;0;2545;23510
2023-12-04;14;23473;4225;3686;23358;23 358;19672;3801;38;659;0;0;2485;23510
2023-12-04;15;23496;4229;3685;23527;23 527;19842;3654;40;287;0;0;2330;23510
2023-12-04;16;23940;4309;3685;24026;24 026;20341;3599;46;0;0;0;2235;23510
2023-12-04;17;24497;4409;3685;24413;24 413;20727;3770;43;0;0;0;2267;23510
2023-12-04;18;24030;4325;3685;23965;23 965;20279;3751;47;0;0;0;2261;23510
2023-12-04;19;23662;4259;3685;23659;23 659;19974;3689;55;0;0;0;2258;23510
2023-12-04;20;23209;4178;3685;23234;23 234;19548;3661;57;0;0;0;2264;23510
2023-12-04;21;22204;3997;4424;22974;22 974;18550;3655;55;0;0;0;2234;23510
2023-12-04;22;20731;3732;5872;22974;22 974;17102;3630;52;0;0;0;2154;23510
2023-12-04;23;19601;3528;7001;22974;22 974;15973;3627;60;0;0;0;2110;0
2023-12-04;24;18467;3324;8132;22974;22 974;14842;3625;65;0;0;0;2054;0
2023-12-05;01;18996;3419;7619;22974;22 974;15355;3640;69;0;0;0;2094;0
2023-12-05;02;18444;3320;8172;22974;22 974;14802;3642;68;0;0;0;2066;0
2023-12-05;03;18268;3288;8355;22974;22 974;14619;3649;69;0;0;0;2062;0
2023-12-05;04;18355;3304;8279;22974;22 974;14695;3660;73;0;0;0;2074;0
2023-12-05;05;18814;3387;7828;22974;22 974;15146;3669;79;0;0;0;2104;0
2023-12-05;06;19029;3425;7613;22974;22 974;15361;3668;77;0;0;0;2112;0
2023-12-05;07;20836;3751;5817;22974;22 974;17157;3679;82;0;0;0;2211;0
2023-12-05;08;22339;4021;4373;22974;22 974;18601;3738;86;118;0;0;2342;23510
2023-12-05;09;23082;4155;3798;22975;22 975;19178;3904;78;575;0;0;2542;23510
2023-12-05;10;23486;4228;3616;23077;23 077;19460;4026;77;840;0;0;2664;23510
2023-12-05;11;23503;4231;3607;23064;23 064;19456;4047;59;967;0;0;2688;23510
2023-12-05;12;23661;4259;3616;23230;23 230;19614;4048;51;1014;0;0;2696;23510
2023-12-05;13;23849;4293;3616;23511;23 511;19895;3954;50;847;0;0;2619;23510
2023-12-05;14;23777;4280;3616;23523;23 523;19907;3870;47;655;0;0;2541;23510
2023-12-05;15;23428;4217;3616;23337;23 337;19721;3707;53;285;0;0;2382;23510
2023-12-05;16;23690;4264;3616;23686;23 686;20070;3619;50;0;0;0;2277;23510
2023-12-05;17;24612;4430;3616;24404;24 404;20787;3825;47;0;0;0;2315;23510
2023-12-05;18;24241;4363;3616;23991;23 991;20375;3866;43;0;0;0;2319;23510
2023-12-05;19;23872;4297;3616;23732;23 732;20116;3756;38;0;0;0;2300;23510
2023-12-05;20;23507;4231;3616;23413;23 413;19797;3710;37;0;0;0;2297;23510
2023-12-05;21;22588;4066;4076;22974;22 974;18898;3690;31;0;0;0;2269;23510
2023-12-05;22;21019;3783;5630;22974;22 974;17344;3675;30;0;0;0;2184;23510
2023-12-05;23;19849;3573;6771;22974;22 974;16203;3646;28;0;0;0;2116;0
2023-12-05;24;18691;3364;7919;22974;22 974;15055;3637;27;0;0;0;2053;0
2023-12-06;01;19089;3436;7541;22974;22 974;15433;3656;23;0;0;0;2083;0
2023-12-06;02;18629;3353;8008;22974;22 974;14966;3663;22;0;0;0;2062;0
2023-12-06;03;18443;3320;8195;22974;22 974;14779;3665;20;0;0;0;2051;0
2023-12-06;04;18451;3321;8197;22974;22 974;14777;3673;20;0;0;0;2056;0
2023-12-06;05;18996;3419;7654;22974;22 974;15320;3676;20;0;0;0;2084;0
2023-12-06;06;19240;3463;7410;22974;22 974;15564;3676;17;0;0;0;2095;0
2023-12-06;07;20742;3734;5914;22974;22 974;17060;3682;16;0;0;0;2171;0
2023-12-06;08;22614;4070;4106;22974;22 974;18868;3746;17;117;0;0;2321;23510
2023-12-06;09;23357;4204;3534;22978;22 978;19443;3914;21;573;0;0;2529;23510
2023-12-06;10;23573;4243;3499;23066;23 066;19568;4005;16;840;0;0;2628;23510
2023-12-06;11;23682;4263;3524;23166;23 166;19642;4041;18;969;0;0;2670;23510
2023-12-06;12;23845;4292;3524;23315;23 315;19791;4054;20;1011;0;0;2685;23510
2023-12-06;13;23941;4309;3524;23514;23 514;19990;3951;19;843;0;0;2604;23510
2023-12-06;14;23960;4313;3524;23613;23 613;20089;3870;22;652;0;0;2531;23510
2023-12-06;15;23705;4267;3524;23516;23 516;19992;3713;23;282;0;0;2371;23510
2023-12-06;16;23963;4313;3524;23849;23 849;20325;3637;27;0;0;0;2273;23510
2023-12-06;17;24610;4430;3524;24303;24 303;20779;3831;25;0;0;0;2309;23510
2023-12-06;18;24148;4347;3524;23840;23 840;20315;3833;22;0;0;0;2308;23510
2023-12-06;19;23785;4281;3524;23570;23 570;20046;3739;23;0;0;0;2300;23510
2023-12-06;20;23420;4216;3524;23231;23 231;19707;3713;22;0;0;0;2299;23510
2023-12-06;21;22683;4083;3987;22974;22 974;18987;3697;18;0;0;0;2270;23510
2023-12-06;22;21207;3817;5437;22974;22 974;17537;3670;13;0;0;0;2184;23510
2023-12-06;23;20040;3607;6575;22974;22 974;16399;3640;10;0;0;0;2116;0
2023-12-06;24;18948;3411;7659;22974;22 974;15315;3633;10;0;0;0;2059;0
2023-12-07;01;19269;3468;7347;22974;22 974;15627;3642;11;0;0;0;2080;0
2023-12-07;02;18815;3387;7803;22974;22 974;15171;3644;10;0;0;0;2058;0
2023-12-07;03;18447;3320;8176;22974;22 974;14798;3649;15;0;0;0;2043;0
2023-12-07;04;18484;3327;8151;22974;22 974;14823;3660;20;0;0;0;2053;0
2023-12-07;05;18905;3403;7731;22974;22 974;15243;3662;22;0;0;0;2075;0
2023-12-07;06;19286;3472;7347;22974;22 974;15627;3660;17;0;0;0;2090;0
2023-12-07;07;21021;3784;5611;22974;22 974;17363;3658;17;0;0;0;2178;0
2023-12-07;08;22614;4070;4085;22974;22 974;18889;3725;14;118;0;0;2312;23510
2023-12-07;09;23079;4154;3819;22974;22 974;19155;3924;16;576;0;0;2510;23510
2023-12-07;10;23479;4226;3520;22974;22 974;19454;4025;23;844;0;0;2639;23510
2023-12-07;11;23588;4246;3514;23034;23 034;19520;4068;25;973;0;0;2687;23510
2023-12-07;12;23841;4291;3504;23271;23 271;19767;4074;23;1018;0;0;2701;23510
2023-12-07;13;23937;4309;3504;23472;23 472;19968;3968;19;849;0;0;2618;23510
2023-12-07;14;23956;4312;3504;23552;23 552;20048;3908;16;657;0;0;2542;23510
2023-12-07;15;23794;4283;3504;23554;23 554;20049;3744;14;285;0;0;2378;23510
2023-12-07;16;24053;4330;3504;23894;23 894;20390;3663;14;0;0;0;2273;23510
2023-12-07;17;24701;4446;3504;24330;24 330;20826;3875;23;0;0;0;2321;23510
2023-12-07;18;24331;4380;3504;23971;23 971;20467;3864;23;0;0;0;2321;23510
2023-12-07;19;23968;4314;3504;23655;23 655;20151;3817;41;0;0;0;2337;23510
2023-12-07;20;23510;4232;3494;23227;23 227;19733;3777;43;0;0;0;2337;23510
2023-12-07;21;22958;4132;3774;22974;22 974;19200;3757;49;0;0;0;2325;23510
2023-12-07;22;21389;3850;5306;22974;22 974;17668;3721;39;0;0;0;2230;23510
2023-12-07;23;20316;3657;6361;22974;22 974;16613;3703;29;0;0;0;2163;0
2023-12-07;24;18996;3419;7672;22974;22 974;15302;3694;21;0;0;0;2088;0
2023-12-08;01;19200;3456;6787;22298;22 298;15511;3688;18;0;0;0;2098;0
2023-12-08;02;18721;3370;7265;22298;22 298;15033;3688;17;0;0;0;2073;0
2023-12-08;03;18350;3303;7638;22298;22 298;14660;3690;20;0;0;0;2056;0
2023-12-08;04;18367;3306;7630;22298;22 298;14668;3699;25;0;0;0;2063;0
2023-12-08;05;18810;3386;7198;22298;22 298;15100;3710;36;0;0;0;2095;0
2023-12-08;06;19234;3462;6787;22298;22 298;15511;3723;46;0;0;0;2127;0
2023-12-08;07;21108;3799;4931;22298;22 298;17367;3741;54;0;0;0;2229;0
2023-12-08;08;22519;4053;3586;22298;22 298;18712;3807;60;118;0;0;2360;23510
2023-12-08;09;22892;4121;3391;22303;22 303;18911;3981;52;578;0;0;2545;23510
2023-12-08;10;23384;4209;3259;22552;22 552;19293;4091;48;845;0;0;2657;23510
2023-12-08;11;23309;4196;3227;22413;22 413;19185;4123;45;973;0;0;2701;23510
2023-12-08;12;23467;4224;3259;22598;22 598;19339;4129;47;1020;0;0;2716;23510
2023-12-08;13;23566;4242;3259;22800;22 800;19541;4025;38;845;0;0;2626;23510
2023-12-08;14;23491;4228;3259;22803;22 803;19543;3948;40;658;0;0;2551;23510
2023-12-08;15;23328;4199;3259;22808;22 808;19549;3780;48;286;0;0;2392;23510
2023-12-08;16;23496;4229;3259;23024;23 024;19765;3731;77;0;0;0;2314;23510
2023-12-08;17;24236;4362;3259;23582;23 582;20323;3913;78;0;0;0;2350;23510
2023-12-08;18;23866;4296;3259;23217;23 217;19957;3909;74;0;0;0;2345;23510
2023-12-08;19;23595;4247;3259;23002;23 002;19743;3853;67;0;0;0;2337;23510
2023-12-08;20;23230;4181;3259;22725;22 725;19466;3764;68;0;0;0;2326;23510
2023-12-08;21;22401;4032;3639;22298;22 298;18659;3742;65;0;0;0;2301;23510
2023-12-08;22;20943;3770;5072;22298;22 298;17226;3717;53;0;0;0;2210;23510
2023-12-08;23;19943;3590;6051;22298;22 298;16247;3697;46;0;0;0;2149;0
2023-12-08;24;18817;3387;7184;22298;22 298;15114;3702;60;0;0;0;2103;0
2023-12-09;01;17807;3205;7828;21938;21 938;14110;3696;48;0;0;0;2044;0
2023-12-09;02;17796;3203;7828;21938;21 938;14110;3685;40;0;0;0;2035;0
2023-12-09;03;17833;3210;7774;21938;21 938;14164;3669;28;0;0;0;2023;0
2023-12-09;04;17808;3205;7793;21938;21 938;14145;3663;21;0;0;0;2015;0
2023-12-09;05;17799;3204;7793;21938;21 938;14145;3654;16;0;0;0;2008;0
2023-12-09;06;17765;3198;7824;21938;21 938;14114;3651;13;0;0;0;2004;0
2023-12-09;07;17981;3237;7606;21938;21 938;14332;3648;11;0;0;0;2012;0
2023-12-09;08;18744;3374;6895;21938;21 938;15043;3702;10;118;0;0;2102;0
2023-12-09;09;19575;3524;6230;21938;21 938;15708;3867;7;582;0;0;2313;0
2023-12-09;10;20157;3628;5821;22003;22 003;16181;3976;5;852;0;0;2442;0
2023-12-09;11;20633;3714;5572;22201;22 201;16629;4004;3;984;0;0;2498;0
2023-12-09;12;20793;3743;5686;22446;22 446;16760;4033;2;1031;0;0;2513;0
2023-12-09;13;20890;3760;5686;22623;22 623;16937;3953;2;859;0;0;2438;0
2023-12-09;14;20635;3714;5686;22442;22 442;16756;3879;3;665;0;0;2362;0
2023-12-09;15;20384;3669;5686;22367;22 367;16680;3704;6;288;0;0;2198;0
2023-12-09;16;20553;3700;5686;22628;22 628;16941;3612;11;0;0;0;2094;0
2023-12-09;17;21384;3849;5686;23245;23 245;17558;3826;17;0;0;0;2141;0
2023-12-09;18;21199;3816;5686;23014;23 014;17328;3871;21;0;0;0;2154;0
2023-12-09;19;20836;3751;5686;22684;22 684;16998;3838;27;0;0;0;2163;0
2023-12-09;20;20379;3668;5521;22140;22 140;16619;3760;28;0;0;0;2165;0
2023-12-09;21;19643;3536;6035;21938;21 938;15903;3740;31;0;0;0;2140;0
2023-12-09;22;18534;3336;7136;21938;21 938;14802;3732;34;0;0;0;2083;0
2023-12-09;23;17828;3209;7828;21938;21 938;14110;3718;30;0;0;0;2041;0
2023-12-09;24;17880;3218;7774;21938;21 938;14164;3716;30;0;0;0;2043;0
2023-12-10;01;15880;2858;9695;21938;21 938;12243;3637;26;0;0;0;1888;0
2023-12-10;02;15983;2877;9609;21938;21 938;12329;3654;28;0;0;0;1903;0
2023-12-10;03;15997;2880;9609;21938;21 938;12329;3669;30;0;0;0;1911;0
2023-12-10;04;16004;2881;9609;21938;21 938;12329;3675;32;0;0;0;1914;0
2023-12-10;05;16006;2881;9609;21938;21 938;12329;3678;32;0;0;0;1916;0
2023-12-10;06;16015;2883;9609;21938;21 938;12329;3686;32;0;0;0;1921;0
2023-12-10;07;16016;2883;9609;21938;21 938;12329;3687;32;0;0;0;1921;0
2023-12-10;08;16040;2887;9609;21938;21 938;12329;3711;31;118;0;0;1957;0
2023-12-10;09;16259;2927;9574;21938;21 938;12364;3895;31;577;0;0;2147;0
2023-12-10;10;16997;3059;8927;21938;21 938;13011;3986;26;842;0;0;2282;0
2023-12-10;11;17470;3145;8463;21938;21 938;13475;3995;21;968;0;0;2331;0
2023-12-10;12;17813;3206;8141;21938;21 938;13797;4016;20;1014;0;0;2361;0
2023-12-10;13;18090;3256;7770;21938;21 938;14168;3922;18;844;0;0;2296;0
2023-12-10;14;18104;3259;7677;21938;21 938;14262;3843;17;654;0;0;2220;0
2023-12-10;15;18127;3263;7603;22039;22 039;14436;3690;19;284;0;0;2069;0
2023-12-10;16;18383;3309;7626;22423;22 423;14797;3585;19;0;0;0;1958;0
2023-12-10;17;19217;3459;7626;23057;23 057;15432;3785;19;0;0;0;2000;0
2023-12-10;18;19207;3457;7626;23063;23 063;15438;3770;19;0;0;0;1989;0
2023-12-10;19;19387;3490;7626;23267;23 267;15641;3746;21;0;0;0;1983;0
2023-12-10;20;19391;3490;7626;23322;23 322;15696;3694;22;0;0;0;1981;0
2023-12-10;21;18750;3375;7626;22724;22 724;15098;3652;18;0;0;0;1976;0
2023-12-10;22;17925;3227;7659;21943;21 943;14284;3642;15;0;0;0;1975;0
2023-12-10;23;17279;3110;8285;21938;21 938;13653;3626;15;0;0;0;1938;0
2023-12-10;24;16352;2943;9197;21938;21 938;12741;3611;12;0;0;0;1881;0
2023-12-11;01;17001;3060;8549;21938;21 938;13389;3612;15;0;0;0;1917;0
2023-12-11;02;16635;2994;8923;21938;21 938;13015;3620;19;0;0;0;1905;0
2023-12-11;03;16549;2979;9006;21938;21 938;12932;3617;20;0;0;0;1901;0
2023-12-11;04;16635;2994;8923;21938;21 938;13015;3620;21;0;0;0;1908;0
2023-12-11;05;17279;3110;8280;21938;21 938;13658;3621;21;0;0;0;1940;0
2023-12-11;06;18059;3251;7498;21938;21 938;14440;3619;20;0;0;0;1977;0
2023-12-11;07;20493;3689;5055;21938;21 938;16883;3610;18;0;0;0;2094;0
2023-12-11;08;22172;3991;3413;21938;21 938;18525;3647;15;119;0;0;2218;23510
2023-12-11;09;22932;4128;2870;21938;21 938;19068;3864;10;586;0;0;2453;23510
2023-12-11;10;23067;4152;2834;21939;21 939;19104;3963;9;852;0;0;2569;23510
2023-12-11;11;23262;4187;2745;22028;22 028;19283;3979;7;986;0;0;2606;23510
2023-12-11;12;23420;4216;2750;22194;22 194;19444;3976;8;1032;0;0;2614;23510
2023-12-11;13;23518;4233;2750;22401;22 401;19651;3867;9;854;0;0;2526;23510
2023-12-11;14;23443;4220;2750;22402;22 402;19652;3791;7;665;0;0;2449;23510
2023-12-11;15;23471;4225;2750;22562;22 562;19813;3658;11;287;0;0;2297;23510
2023-12-11;16;23639;4255;2750;22805;22 805;20055;3584;18;0;0;0;2198;23510
2023-12-11;17;24473;4405;2750;23416;23 416;20666;3807;25;0;0;0;2249;23510
2023-12-11;18;23914;4304;2750;22928;22 928;20178;3735;27;0;0;0;2232;23510
2023-12-11;19;23543;4238;2750;22659;22 659;19910;3633;25;0;0;0;2212;23510
2023-12-11;20;23088;4156;2750;22200;22 200;19450;3638;28;0;0;0;2222;23510
2023-12-11;21;22449;4041;3099;21938;21 938;18839;3609;32;0;0;0;2208;23510
2023-12-11;22;20882;3759;4655;21938;21 938;17283;3599;32;0;0;0;2126;23510
2023-12-11;23;19750;3555;5787;21938;21 938;16151;3598;38;0;0;0;2078;0
2023-12-11;24;18616;3351;6916;21938;21 938;15022;3594;40;0;0;0;2020;0
2023-12-12;01;18876;3398;6691;21938;21 938;15247;3629;45;0;0;0;2057;0
2023-12-12;02;18416;3315;7151;21938;21 938;14787;3629;45;0;0;0;2034;0
2023-12-12;03;18142;3266;7424;21938;21 938;14514;3628;44;0;0;0;2019;0
2023-12-12;04;18231;3282;7331;21938;21 938;14607;3624;41;0;0;0;2019;0
2023-12-12;05;18690;3364;6871;21938;21 938;15067;3623;41;0;0;0;2042;0
2023-12-12;06;19120;3442;6438;21938;21 938;15500;3620;39;0;0;0;2061;0
2023-12-12;07;21172;3811;4381;21938;21 938;17557;3615;32;0;0;0;2159;0
2023-12-12;08;22490;4048;3112;21938;21 938;18826;3664;31;116;0;0;2274;23510
2023-12-12;09;23061;4151;2741;21941;21 941;19200;3861;33;568;0;0;2483;23510
2023-12-12;10;23555;4240;2431;22028;22 028;19596;3958;23;839;0;0;2601;23510
2023-12-12;11;23659;4259;2450;22135;22 135;19685;3974;21;970;0;0;2635;23510
2023-12-12;12;23817;4287;2450;22284;22 284;19834;3983;21;1019;0;0;2650;23510
2023-12-12;13;23913;4304;2450;22467;22 467;20017;3896;20;854;0;0;2576;23510
2023-12-12;14;23840;4291;2450;22463;22 463;20014;3827;23;662;0;0;2502;23510
2023-12-12;15;23679;4262;2450;22472;22 472;20022;3657;26;286;0;0;2338;23510
2023-12-12;16;23851;4293;2450;22708;22 708;20258;3592;30;0;0;0;2242;23510
2023-12-12;17;24589;4426;2450;23225;23 225;20775;3813;37;0;0;0;2288;23510
2023-12-12;18;24311;4376;2450;22931;22 931;20481;3830;39;0;0;0;2292;23510
2023-12-12;19;23757;4276;2450;22517;22 517;20067;3690;36;0;0;0;2265;23510
2023-12-12;20;23483;4227;2450;22277;22 277;19827;3656;40;0;0;0;2265;23510
2023-12-12;21;22746;4094;2821;21938;21 938;19117;3630;40;0;0;0;2242;23510
2023-12-12;22;21087;3796;4449;21938;21 938;17489;3598;34;0;0;0;2147;23510
2023-12-12;23;20010;3602;5512;21938;21 938;16426;3584;35;0;0;0;2087;0
2023-12-12;24;18820;3388;6687;21938;21 938;15251;3569;31;0;0;0;2018;0
2023-12-13;01;19073;3433;6460;21938;21 938;15478;3595;29;0;0;0;2050;0
