Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-09-02;16;16756;3016;7076;21148;21 148;14072;2684;15;1696;0;0;2016;0
2023-09-02;17;16790;3022;7076;21482;21 482;14406;2384;7;1124;0;0;1739;0
2023-09-02;18;16866;3036;7076;21830;21 830;14754;2112;3;493;0;0;1461;0
2023-09-02;19;16826;3029;7076;21943;21 943;14867;1959;7;75;0;0;1292;0
2023-09-02;20;17433;3138;7076;22477;22 477;15401;2032;13;0;0;0;1300;0
2023-09-02;21;18089;3256;6921;22853;22 853;15933;2156;11;0;0;0;1343;0
2023-09-02;22;16894;3041;7076;21892;21 892;14816;2078;12;0;0;0;1329;0
2023-09-02;23;15789;2842;7375;21142;21 142;13767;2022;14;0;0;0;1308;0
2023-09-02;24;15771;2839;7375;21142;21 142;13767;2004;17;0;0;0;1298;0
2023-09-03;01;13915;2505;9376;21142;21 142;11766;2150;18;0;0;0;1302;0
2023-09-03;02;13345;2402;9944;21142;21 142;11198;2146;20;0;0;0;1270;0
2023-09-03;03;13348;2403;9944;21142;21 142;11198;2149;18;0;0;0;1270;0
2023-09-03;04;13348;2403;9944;21142;21 142;11198;2150;15;0;0;0;1269;0
2023-09-03;05;13358;2404;9944;21142;21 142;11198;2160;15;0;0;0;1276;0
2023-09-03;06;13353;2404;9944;21142;21 142;11198;2154;13;10;0;0;1276;0
2023-09-03;07;13543;2438;9944;21142;21 142;11198;2345;13;433;0;0;1468;0
2023-09-03;08;13737;2473;9944;21142;21 142;11198;2538;12;921;0;0;1672;0
2023-09-03;09;14014;2523;9944;21142;21 142;11198;2816;6;1569;0;0;1947;0
2023-09-03;10;14256;2566;9944;21142;21 142;11198;3058;2;2060;0;0;2163;0
2023-09-03;11;14415;2595;9941;21142;21 142;11201;3214;3;2422;0;0;2315;0
2023-09-03;12;14505;2611;9944;21142;21 142;11198;3306;4;2620;0;0;2399;0
2023-09-03;13;14570;2623;9883;21142;21 142;11259;3311;5;2627;0;0;2404;0
2023-09-03;14;14644;2636;9740;21142;21 142;11402;3242;5;2490;0;0;2348;0
2023-09-03;15;14554;2620;9607;21142;21 142;11535;3019;4;2149;0;0;2185;0
2023-09-03;16;14437;2599;9523;21142;21 142;11619;2818;3;1698;0;0;1989;0
2023-09-03;17;14669;2640;9108;21209;21 209;12101;2568;3;1126;0;0;1761;0
2023-09-03;18;15121;2722;8750;21565;21 565;12815;2305;5;493;0;0;1511;0
2023-09-03;19;15816;2847;8750;22418;22 418;13668;2148;11;75;0;0;1361;0
2023-09-03;20;16788;3022;8421;23003;23 003;14582;2205;27;0;0;0;1388;0
2023-09-03;21;17241;3103;8236;23189;23 189;14954;2287;37;0;0;0;1415;0
2023-09-03;22;16322;2938;8750;22842;22 842;14092;2230;39;0;0;0;1386;0
2023-09-03;23;15303;2755;8548;21678;21 678;13130;2173;31;0;0;0;1377;0
2023-09-03;24;14373;2587;9272;21500;21 500;12228;2145;27;0;0;0;1325;0
2023-09-04;01;15123;2722;7876;20828;20 828;12952;2171;28;0;0;0;1381;0
2023-09-04;02;14749;2655;8245;20828;20 828;12583;2167;33;0;0;0;1360;0
2023-09-04;03;14685;2643;8314;20828;20 828;12514;2171;32;0;0;0;1358;0
2023-09-04;04;14752;2655;8246;20828;20 828;12582;2171;29;0;0;0;1360;0
2023-09-04;05;15303;2754;7699;20828;20 828;13129;2174;29;0;0;0;1390;0
2023-09-04;06;15891;2860;7097;20828;20 828;13731;2160;24;10;0;0;1412;0
2023-09-04;07;17763;3197;6080;21499;21 499;15419;2344;23;433;0;0;1682;0
2023-09-04;08;19113;3440;4916;21499;21 499;16583;2531;16;920;0;0;1935;22795
2023-09-04;09;19595;3527;4718;21502;21 502;16784;2811;6;1555;0;0;2219;22795
2023-09-04;10;19341;3481;5211;21499;21 499;16288;3052;7;2037;0;0;2428;22795
2023-09-04;11;19414;3495;5330;21499;21 499;16169;3245;8;2394;0;0;2584;22795
2023-09-04;12;19580;3524;5315;21499;21 499;16184;3396;8;2586;0;0;2678;22795
2023-09-04;13;19655;3538;5224;21499;21 499;16275;3381;9;2606;0;0;2683;22795
2023-09-04;14;19539;3517;5222;21499;21 499;16277;3262;7;2474;0;0;2608;22795
2023-09-04;15;19542;3518;4991;21499;21 499;16508;3035;7;2125;0;0;2446;22795
2023-09-04;16;19605;3529;4718;21499;21 499;16781;2824;5;1679;0;0;2254;22795
2023-09-04;17;19553;3520;4718;21702;21 702;16984;2569;5;1115;0;0;2000;22795
2023-09-04;18;19720;3550;4888;22311;22 311;17422;2298;5;490;0;0;1718;22795
2023-09-04;19;20043;3608;4888;22788;22 788;17900;2144;6;75;0;0;1545;22795
2023-09-04;20;20832;3750;4247;22883;22 883;18636;2195;10;0;0;0;1578;22795
2023-09-04;21;21291;3832;3967;22993;22 993;19027;2265;13;0;0;0;1610;22795
2023-09-04;22;19275;3469;4740;21789;21 789;17049;2225;16;0;0;0;1579;22795
2023-09-04;23;17800;3204;5876;21499;21 499;15623;2177;16;0;0;0;1515;0
2023-09-04;24;16688;3004;6973;21499;21 499;14526;2162;19;0;0;0;1454;0
2023-09-05;01;16989;3058;6711;21499;21 499;14788;2201;20;0;0;0;1496;0
2023-09-05;02;16674;3001;7028;21499;21 499;14471;2204;21;0;0;0;1482;0
2023-09-05;03;16405;2953;7298;21499;21 499;14201;2203;17;0;0;0;1467;0
2023-09-05;04;16495;2969;7213;21499;21 499;14286;2208;15;0;0;0;1475;0
2023-09-05;05;16588;2986;7115;21499;21 499;14384;2205;12;0;0;0;1479;0
2023-09-05;06;16860;3035;6833;21499;21 499;14666;2194;17;10;0;0;1490;0
2023-09-05;07;17754;3196;6083;21499;21 499;15416;2338;21;420;0;0;1694;0
2023-09-05;08;19052;3429;4960;21499;21 499;16539;2513;16;898;0;0;1941;22795
2023-09-05;09;19610;3530;4703;21499;21 499;16796;2814;3;1552;0;0;2231;22795
2023-09-05;10;19530;3515;5009;21499;21 499;16490;3040;4;2025;0;0;2428;22795
2023-09-05;11;19422;3496;5355;21499;21 499;16144;3278;11;2385;0;0;2592;22795
2023-09-05;12;19687;3544;5246;21499;21 499;16253;3434;13;2568;0;0;2693;22795
2023-09-05;13;19677;3542;5225;21499;21 499;16274;3404;15;2584;0;0;2698;22795
2023-09-05;14;19658;3538;5125;21499;21 499;16374;3284;18;2446;0;0;2630;22795
2023-09-05;15;19661;3539;4926;21499;21 499;16573;3089;18;2109;0;0;2482;22795
2023-09-05;16;19721;3550;4652;21499;21 499;16847;2874;18;1666;0;0;2290;22795
2023-09-05;17;19931;3588;4412;21767;21 767;17355;2576;21;1106;0;0;2033;22795
2023-09-05;18;20180;3632;4615;22502;22 502;17887;2293;21;487;0;0;1742;22795
2023-09-05;19;20507;3691;4473;22825;22 825;18352;2155;32;75;0;0;1592;22795
2023-09-05;20;21020;3784;4094;22880;22 880;18786;2234;54;0;0;0;1633;22795
2023-09-05;21;21486;3867;3851;23023;23 023;19172;2314;51;0;0;0;1665;22795
2023-09-05;22;19548;3519;4157;21499;21 499;17342;2206;42;0;0;0;1622;22795
2023-09-05;23;18165;3270;5515;21499;21 499;15984;2181;34;0;0;0;1543;0
2023-09-05;24;16869;3036;6795;21499;21 499;14704;2166;26;0;0;0;1464;0
2023-09-06;01;17058;3070;6251;21141;21 141;14890;2168;25;0;0;0;1470;0
2023-09-06;02;16740;3013;6566;21141;21 141;14575;2165;21;0;0;0;1451;0
2023-09-06;03;16504;2971;6810;21141;21 141;14331;2173;19;0;0;0;1442;0
2023-09-06;04;16566;2982;6763;21141;21 141;14378;2187;22;0;0;0;1454;0
2023-09-06;05;16650;2997;6672;21141;21 141;14469;2181;19;0;0;0;1452;0
2023-09-06;06;16828;3029;6482;21141;21 141;14659;2170;18;10;0;0;1455;0
2023-09-06;07;17716;3189;5749;21141;21 141;15392;2324;15;433;0;0;1661;0
2023-09-06;08;19008;3421;4644;21141;21 141;16497;2511;10;922;0;0;1916;22795
2023-09-06;09;19564;3522;4369;21141;21 141;16772;2793;6;1580;0;0;2211;22795
2023-09-06;10;19467;3504;4695;21141;21 141;16446;3021;6;2083;0;0;2414;22795
2023-09-06;11;19359;3485;4973;21141;21 141;16168;3192;9;2441;0;0;2563;22795
2023-09-06;12;19534;3516;4964;21141;21 141;16178;3357;12;2631;0;0;2668;22795
2023-09-06;13;19618;3531;4855;21141;21 141;16286;3332;10;2647;0;0;2676;22795
2023-09-06;14;19690;3544;4678;21141;21 141;16463;3227;11;2514;0;0;2617;22795
2023-09-06;15;19701;3546;4477;21141;21 141;16665;3037;8;2161;0;0;2461;22795
2023-09-06;16;19766;3558;4198;21141;21 141;16943;2824;6;1711;0;0;2269;22795
2023-09-06;17;19895;3581;4019;21374;21 374;17355;2540;4;1134;0;0;2006;22795
2023-09-06;18;20249;3645;4198;22179;22 179;17981;2268;5;497;0;0;1719;22795
2023-09-06;19;20577;3704;4016;22467;22 467;18451;2126;8;76;0;0;1559;22795
2023-09-06;20;21000;3780;3693;22518;22 518;18824;2176;14;0;0;0;1580;22795
2023-09-06;21;21472;3865;3477;22634;22 634;19157;2315;21;0;0;0;1637;22795
2023-09-06;22;19546;3518;3828;21141;21 141;17313;2233;20;0;0;0;1617;22795
2023-09-06;23;18163;3269;5178;21141;21 141;15963;2200;19;0;0;0;1543;0
2023-09-06;24;16954;3052;6363;21141;21 141;14778;2175;16;0;0;0;1465;0
2023-09-07;01;17040;3067;6255;21141;21 141;14886;2154;23;0;0;0;1459;0
2023-09-07;02;16721;3010;6577;21141;21 141;14564;2157;33;0;0;0;1448;0
2023-09-07;03;16457;2962;6841;21141;21 141;14300;2157;31;0;0;0;1435;0
2023-09-07;04;16545;2978;6755;21141;21 141;14386;2159;27;0;0;0;1439;0
2023-09-07;05;16631;2994;6658;21141;21 141;14483;2148;26;0;0;0;1438;0
2023-09-07;06;16809;3026;6465;21141;21 141;14676;2133;27;11;0;0;1441;0
2023-09-07;07;17788;3202;5644;21141;21 141;15497;2290;28;436;0;0;1655;0
2023-09-07;08;18985;3417;4633;21141;21 141;16508;2478;22;929;0;0;1906;22795
2023-09-07;09;19637;3535;4242;21141;21 141;16899;2738;8;1582;0;0;2194;22795
2023-09-07;10;19547;3518;4554;21141;21 141;16587;2960;3;2073;0;0;2387;22795
2023-09-07;11;19437;3499;4860;21141;21 141;16281;3155;8;2436;0;0;2541;22795
2023-09-07;12;19702;3546;4745;21141;21 141;16396;3306;8;2629;0;0;2650;22795
2023-09-07;13;19696;3545;4754;21141;21 141;16387;3308;5;2644;0;0;2656;22795
2023-09-07;14;19772;3559;4608;21141;21 141;16533;3239;4;2501;0;0;2596;22795
2023-09-07;15;19784;3561;4357;21141;21 141;16784;3000;4;2148;0;0;2436;22795
2023-09-07;16;19942;3590;3986;21141;21 141;17155;2787;4;1697;0;0;2249;22795
2023-09-07;17;20069;3612;3902;21470;21 470;17568;2502;3;1123;0;0;1982;22795
2023-09-07;18;20327;3659;3986;22084;22 084;18097;2229;4;495;0;0;1703;22795
2023-09-07;19;20562;3701;3984;22467;22 467;18483;2079;5;76;0;0;1531;22795
2023-09-07;20;21078;3794;3576;22511;22 511;18935;2143;10;0;0;0;1558;22795
2023-09-07;21;21458;3862;3500;22639;22 639;19138;2320;15;0;0;0;1612;22795
2023-09-07;22;19533;3516;3795;21141;21 141;17346;2187;16;0;0;0;1588;22795
2023-09-07;23;18152;3267;5142;21141;21 141;15999;2154;17;0;0;0;1518;0
2023-09-07;24;16945;3050;6336;21141;21 141;14805;2140;19;0;0;0;1448;0
2023-09-08;01;17127;3083;5737;20746;20 746;15009;2118;18;0;0;0;1441;0
2023-09-08;02;16715;3009;6141;20746;20 746;14605;2110;16;0;0;0;1416;0
2023-09-08;03;16449;2961;6409;20746;20 746;14337;2112;14;0;0;0;1404;0
2023-09-08;04;16535;2976;6329;20746;20 746;14417;2118;14;0;0;0;1413;0
2023-09-08;05;16625;2992;6232;20746;20 746;14514;2110;13;0;0;0;1414;0
2023-09-08;06;16709;3008;6133;20746;20 746;14613;2096;13;11;0;0;1412;0
2023-09-08;07;17690;3184;5316;20746;20 746;15430;2260;15;435;0;0;1628;0
2023-09-08;08;18981;3416;4210;20746;20 746;16536;2445;14;928;0;0;1886;22795
2023-09-08;09;19545;3518;3912;20746;20 746;16834;2711;6;1571;0;0;2173;22795
2023-09-08;10;19460;3503;4228;20746;20 746;16518;2941;2;2054;0;0;2368;22795
2023-09-08;11;19352;3483;4553;20746;20 746;16193;3159;3;2412;0;0;2520;22795
2023-09-08;12;19532;3516;4512;20746;20 746;16234;3297;4;2593;0;0;2619;22795
2023-09-08;13;19710;3548;4324;20746;20 746;16422;3289;4;2605;0;0;2633;22795
2023-09-08;14;19784;3561;4149;20746;20 746;16597;3187;5;2469;0;0;2572;22795
2023-09-08;15;19701;3546;4024;20746;20 746;16722;2978;6;2121;0;0;2415;22795
2023-09-08;16;19762;3557;3751;20746;20 746;16995;2767;7;1678;0;0;2228;22795
2023-09-08;17;19885;3579;3751;21141;21 141;17390;2495;8;1113;0;0;1964;22795
2023-09-08;18;20141;3625;3751;21666;21 666;17915;2226;12;488;0;0;1693;22795
2023-09-08;19;20189;3634;3751;21875;21 875;18124;2065;8;75;0;0;1517;22795
2023-09-08;20;20612;3710;3618;22110;22 110;18492;2120;11;0;0;0;1527;22795
2023-09-08;21;21176;3812;3366;22239;22 239;18873;2303;16;0;0;0;1590;22795
2023-09-08;22;19343;3482;3728;20899;20 899;17171;2173;12;0;0;0;1559;22795
2023-09-08;23;17779;3200;5095;20746;20 746;15651;2128;8;0;0;0;1482;0
2023-09-08;24;16573;2983;6284;20746;20 746;14462;2111;16;0;0;0;1417;0
2023-09-09;01;15584;2805;7254;20746;20 746;13492;2092;11;0;0;0;1352;0
2023-09-09;02;15585;2805;7254;20746;20 746;13492;2092;11;0;0;0;1351;0
2023-09-09;03;15595;2807;7254;20746;20 746;13492;2103;14;0;0;0;1358;0
2023-09-09;04;15602;2808;7254;20746;20 746;13492;2109;11;0;0;0;1361;0
2023-09-09;05;15604;2809;7254;20746;20 746;13492;2111;18;0;0;0;1365;0
2023-09-09;06;15591;2806;7254;20746;20 746;13492;2099;20;10;0;0;1360;0
2023-09-09;07;15752;2835;7254;20746;20 746;13492;2259;18;432;0;0;1531;0
2023-09-09;08;15946;2870;7254;20746;20 746;13492;2454;19;925;0;0;1738;0
2023-09-09;09;16694;3005;6783;20746;20 746;13963;2731;8;1569;0;0;2033;0
2023-09-09;10;17073;3073;6610;20746;20 746;14136;2937;3;2044;0;0;2240;0
2023-09-09;11;17153;3088;6723;20746;20 746;14023;3130;4;2394;0;0;2394;0
2023-09-09;12;17147;3086;6853;20746;20 746;13893;3254;5;2578;0;0;2481;0
2023-09-09;13;17044;3068;6949;20746;20 746;13797;3247;5;2599;0;0;2484;0
2023-09-09;14;16664;2999;7214;20746;20 746;13532;3131;4;2451;0;0;2392;0
2023-09-09;15;16431;2958;7254;20746;20 746;13492;2938;5;2115;0;0;2232;0
2023-09-09;16;16452;2961;7029;20746;20 746;13717;2734;4;1669;0;0;2042;0
2023-09-09;17;16846;3032;6552;20928;20 928;14376;2470;7;1109;0;0;1809;0
2023-09-09;18;17100;3078;6610;21502;21 502;14892;2208;7;487;0;0;1537;0
2023-09-09;19;17331;3120;6610;21874;21 874;15263;2068;13;75;0;0;1375;0
2023-09-09;20;18306;3295;6128;22248;22 248;16120;2186;23;0;0;0;1419;0
2023-09-09;21;18319;3297;6093;22110;22 110;16017;2301;25;0;0;0;1459;0
2023-09-09;22;16854;3034;6610;21277;21 277;14667;2187;28;0;0;0;1429;0
2023-09-09;23;15841;2851;7065;20746;20 746;13681;2160;38;0;0;0;1412;0
2023-09-09;24;15642;2816;7254;20746;20 746;13492;2149;43;0;0;0;1395;0
2023-09-10;01;13953;2512;8871;20746;20 746;11875;2078;42;0;0;0;1262;0
2023-09-10;02;13395;2411;9416;20746;20 746;11330;2066;38;0;0;0;1225;0
2023-09-10;03;13051;2349;9763;20746;20 746;10983;2068;32;0;0;0;1206;0
2023-09-10;04;13043;2348;9763;20746;20 746;10983;2060;25;0;0;0;1197;0
2023-09-10;05;13045;2348;9763;20746;20 746;10983;2062;18;0;0;0;1197;0
2023-09-10;06;13041;2347;9763;20746;20 746;10983;2058;14;10;0;0;1195;0
2023-09-10;07;13237;2383;9763;20746;20 746;10983;2254;12;432;0;0;1388;0
2023-09-10;08;13413;2414;9763;20746;20 746;10983;2430;8;921;0;0;1582;0
2023-09-10;09;13657;2458;9763;20746;20 746;10983;2674;3;1560;0;0;1841;0
2023-09-10;10;14015;2523;9604;20746;20 746;11142;2873;1;2037;0;0;2047;0
2023-09-10;11;14175;2551;9626;20746;20 746;11120;3055;2;2394;0;0;2197;0
2023-09-10;12;14155;2548;9763;20746;20 746;10983;3172;2;2583;0;0;2274;0
2023-09-10;13;14574;2623;9763;21141;21 141;11378;3196;3;2602;0;0;2303;0
2023-09-10;14;14446;2600;9763;21141;21 141;11378;3067;3;2462;0;0;2230;0
2023-09-10;15;14494;2609;9520;21141;21 141;11621;2873;3;2124;0;0;2083;0
2023-09-10;16;14562;2621;9248;21141;21 141;11893;2670;3;1675;0;0;1897;0
2023-09-10;17;14885;2679;8681;21141;21 141;12460;2425;4;1111;0;0;1685;0
2023-09-10;18;15332;2760;7975;21141;21 141;13166;2166;6;489;0;0;1457;0
2023-09-10;19;15935;2868;8296;22223;22 223;13926;2008;3;75;0;0;1266;0
2023-09-10;20;16995;3059;7789;22674;22 674;14884;2111;3;0;0;0;1293;0
2023-09-10;21;17071;3073;7658;22504;22 504;14846;2225;3;0;0;0;1302;0
2023-09-10;22;16150;2907;8317;22440;22 440;14123;2027;2;0;0;0;1239;0
2023-09-10;23;15319;2758;8019;21358;21 358;13340;1980;4;0;0;0;1247;0
2023-09-10;24;14481;2607;8627;21141;21 141;12514;1966;7;0;0;0;1207;0
2023-09-11;01;15126;2723;8407;21503;21 503;13096;2030;9;0;0;0;1285;0
2023-09-11;02;14845;2672;8680;21503;21 503;12823;2022;10;0;0;0;1266;0
2023-09-11;03;14796;2663;8734;21503;21 503;12769;2027;11;0;0;0;1268;0
2023-09-11;04;14845;2672;8680;21503;21 503;12823;2021;12;0;0;0;1270;0
2023-09-11;05;15123;2722;8409;21503;21 503;13094;2029;17;0;0;0;1293;0
2023-09-11;06;15528;2795;8001;21503;21 503;13502;2026;17;10;0;0;1313;0
2023-09-11;07;17035;3066;6668;21503;21 503;14835;2200;17;430;0;0;1565;0
2023-09-11;08;18508;3331;5383;21503;21 503;16120;2388;15;917;0;0;1826;22795
2023-09-11;09;19449;3501;4737;21503;21 503;16766;2683;11;1548;0;0;2142;22795
2023-09-11;10;19279;3470;5182;21503;21 503;16321;2958;5;2036;0;0;2355;22795
2023-09-11;11;19447;3500;5206;21503;21 503;16297;3150;4;2388;0;0;2514;22795
2023-09-11;12;19523;3514;5245;21503;21 503;16258;3264;4;2571;0;0;2597;22795
2023-09-11;13;19695;3545;5064;21503;21 503;16439;3256;3;2579;0;0;2600;22795
2023-09-11;14;19668;3540;5013;21503;21 503;16490;3179;2;2451;0;0;2537;22795
2023-09-11;15;19762;3557;4703;21503;21 503;16800;2961;2;2105;0;0;2379;22795
2023-09-11;16;19821;3568;4426;21503;21 503;17077;2744;5;1666;0;0;2192;22795
2023-09-11;17;20046;3608;4426;21988;21 988;17562;2484;4;1107;0;0;1941;22795
2023-09-11;18;19937;3589;4426;22177;22 177;17751;2186;3;485;0;0;1661;22795
2023-09-11;19;20444;3680;4405;22829;22 829;18424;2020;8;74;0;0;1486;22795
2023-09-11;20;21413;3854;3647;22974;22 974;19327;2086;20;0;0;0;1525;22795
2023-09-11;21;21219;3819;3804;22853;22 853;19049;2170;25;0;0;0;1525;22795
2023-09-11;22;19476;3506;4165;21616;21 616;17452;2025;29;0;0;0;1495;22795
2023-09-11;23;17912;3224;5597;21503;21 503;15906;2006;30;0;0;0;1422;0
2023-09-11;24;16797;3023;6694;21503;21 503;14809;1988;29;0;0;0;1352;0
2023-09-12;01;17012;3062;6525;21503;21 503;14978;2034;28;0;0;0;1395;0
2023-09-12;02;16604;2989;6924;21503;21 503;14579;2024;22;0;0;0;1367;0
2023-09-12;03;16424;2956;7098;21503;21 503;14405;2019;13;0;0;0;1353;0
2023-09-12;04;16422;2956;7095;21503;21 503;14408;2014;7;0;0;0;1349;0
2023-09-12;05;16604;2989;6908;21503;21 503;14595;2009;6;0;0;0;1356;0
2023-09-12;06;16785;3021;6722;21503;21 503;14781;2003;4;10;0;0;1361;0
2023-09-12;07;17860;3215;5818;21503;21 503;15685;2175;6;432;0;0;1587;0
2023-09-12;08;19153;3448;4725;21503;21 503;16778;2376;8;916;0;0;1849;22795
2023-09-12;09;19719;3549;4442;21503;21 503;17061;2658;6;1555;0;0;2142;22795
2023-09-12;10;19448;3501;4938;21503;21 503;16565;2883;2;2030;0;0;2319;22795
2023-09-12;11;19435;3498;5139;21503;21 503;16364;3071;2;2387;0;0;2473;22795
2023-09-12;12;19608;3529;5070;21503;21 503;16433;3175;3;2566;0;0;2557;22795
2023-09-12;13;19782;3561;4907;21503;21 503;16596;3186;5;2586;0;0;2576;22795
2023-09-12;14;19766;3558;4817;21503;21 503;16686;3080;4;2445;0;0;2510;22795
2023-09-12;15;19768;3558;4623;21503;21 503;16880;2888;6;2109;0;0;2362;22795
2023-09-12;16;19920;3586;4261;21503;21 503;17242;2678;7;1667;0;0;2180;22795
2023-09-12;17;20043;3608;4099;21727;21 727;17628;2415;9;1104;0;0;1931;22795
2023-09-12;18;20111;3620;4261;22221;22 221;17960;2151;15;486;0;0;1657;22795
2023-09-12;19;20529;3695;4261;22770;22 770;18509;2020;22;75;0;0;1500;22795
2023-09-12;20;21592;3887;3470;22983;22 983;19513;2079;19;0;0;0;1533;22795
2023-09-12;21;21591;3886;3428;22829;22 829;19401;2189;18;0;0;0;1553;22795
2023-09-12;22;19651;3537;4261;21891;21 891;17629;2022;17;0;0;0;1479;22795
2023-09-12;23;18179;3272;5333;21503;21 503;16170;2009;21;0;0;0;1429;0
