Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-03-01;15;18003;1925;5969;19265;16 578;10609;6306;188;4573;1088;0;4189;23614
2023-03-01;16;18743;1907;4802;19309;16 622;11820;5680;167;3020;1243;0;3517;23614
2023-03-01;17;20061;1953;3046;19541;16 854;13808;4959;163;1216;1294;0;2803;23614
2023-03-01;18;21774;2033;2208;20425;17 738;15530;4585;203;71;1660;0;2549;23614
2023-03-01;19;22352;2041;2224;20684;17 997;15773;4680;296;0;1899;0;2570;23614
2023-03-01;20;22033;2059;2424;20795;18 108;15684;4926;551;0;1423;0;2823;23614
2023-03-01;21;21429;1965;3355;20681;17 994;14639;5065;713;0;1726;0;2939;23614
2023-03-01;22;20142;1855;4331;20727;18 040;13710;5032;701;0;1400;0;2815;23614
2023-03-01;23;18767;1782;4545;20329;17 636;13091;4693;502;0;983;0;14772;0
2023-03-01;24;17483;1630;5742;19869;17 392;11650;4549;351;0;1284;0;13206;0
2023-03-02;01;16628;1532;5158;17993;15 726;10568;4433;226;0;1627;0;12057;0
2023-03-02;02;16447;1534;5192;17946;15 679;10487;4491;261;0;1469;0;11897;0
2023-03-02;03;16453;1553;4804;17908;15 641;10837;4492;263;0;1125;0;11914;0
2023-03-02;04;16371;1550;5004;17908;15 641;10637;4483;254;0;1250;0;11854;0
2023-03-02;05;16834;1560;5325;18241;15 974;10649;4468;234;0;1717;0;11984;0
2023-03-02;06;17615;1664;4322;18317;16 050;11728;4431;200;0;1456;0;13172;0
2023-03-02;07;19502;1819;3513;18908;16 641;13127;4481;196;80;1894;0;15035;0
2023-03-02;08;20617;2003;2586;20032;17 408;14420;4872;135;936;1325;401;2383;23614
2023-03-02;09;20691;2153;2054;20265;17 578;15132;5337;94;2156;222;392;2905;23614
2023-03-02;10;19772;2094;2361;19018;16 331;13607;5795;85;3308;370;363;3321;23614
2023-03-02;11;18746;2113;2338;18285;15 598;12897;6127;63;4266;-278;363;3677;23614
2023-03-02;12;19019;2109;2658;18172;15 485;12464;6310;76;4716;245;363;3861;23614
2023-03-02;13;19040;2123;3177;18254;16 198;12697;6281;105;4652;62;324;3863;23614
2023-03-02;14;19131;2081;3305;18202;16 150;12561;6195;108;4411;375;285;3763;23614
2023-03-02;15;19184;1958;3940;18154;16 102;11877;5837;121;3565;1470;285;3400;23614
2023-03-02;16;19593;1954;2957;18150;16 098;12946;5379;147;2359;1268;195;2913;23614
2023-03-02;17;20512;1918;2301;18177;16 125;13629;4842;178;992;2042;195;2439;23614
2023-03-02;18;21944;2004;2144;19591;17 539;15199;4574;280;64;2171;195;2198;23614
2023-03-02;19;22219;2057;1799;19809;17 757;15763;4717;410;0;1739;196;2309;23614
2023-03-02;20;22276;2037;1997;19809;17 757;15565;4748;423;0;1962;196;2330;23614
2023-03-02;21;21703;1976;2566;19771;17 719;14957;4726;426;0;2020;196;2330;23614
2023-03-02;22;20312;1824;3800;19670;17 409;13609;4689;432;0;2015;0;2244;23614
2023-03-02;23;18801;1720;5109;19778;17 517;12408;4729;524;0;1665;0;14226;0
2023-03-02;24;17587;1602;6043;19415;17 154;11112;4787;640;0;1689;0;13004;0
2023-03-03;01;16661;1647;4206;18253;15 568;11362;4978;798;0;321;0;13210;0
2023-03-03;02;16484;1665;4247;18417;15 732;11485;5003;826;0;-4;0;13231;0
2023-03-03;03;16390;1681;4152;18421;15 736;11584;5081;902;0;-275;0;13118;0
2023-03-03;04;16496;1707;4136;18401;15 716;11580;5303;1118;0;-388;0;13545;0
2023-03-03;05;16949;1719;4103;18401;15 716;11613;5351;1181;0;-15;0;13677;0
2023-03-03;06;17884;1739;3990;18401;15 716;11726;5323;1134;0;835;0;13880;0
2023-03-03;07;19422;1892;2897;18825;16 140;13243;5298;1101;82;881;0;16011;0
2023-03-03;08;20859;2131;2134;20416;17 731;15288;5570;1042;698;0;308;3023;23614
2023-03-03;09;21516;2206;1645;20318;17 633;15679;5837;1088;1295;0;308;3313;23614
2023-03-03;10;21496;2139;2247;20245;17 560;15005;5864;1113;1371;627;308;3355;23614
2023-03-03;11;20624;2111;2531;19133;16 448;13609;6364;1194;2376;652;308;3851;23614
2023-03-03;12;21201;2151;2387;19514;17 043;14166;6506;1561;1982;530;491;4054;23614
2023-03-03;13;20989;2153;3188;19190;16 719;13041;7440;2264;2470;509;491;4967;23614
2023-03-03;14;21095;2125;3269;18755;16 284;12525;7883;2792;2297;687;490;5368;23614
2023-03-03;15;20842;2036;3589;17616;15 145;11444;8132;3120;1921;1266;112;5544;23614
2023-03-03;16;20932;1984;3539;17568;15 097;11446;7930;3178;1214;1556;112;5306;23614
2023-03-03;17;21491;2005;3465;18078;15 607;12142;7922;3599;306;1427;0;5324;23614
2023-03-03;18;22079;2062;4174;18771;16 300;12126;8601;4279;20;1352;0;5908;23614
2023-03-03;19;22689;2196;3796;19465;16 994;13198;9129;4763;0;363;0;6399;23614
2023-03-03;20;22670;2154;4221;19304;16 833;12612;9364;4983;0;694;0;6627;23614
2023-03-03;21;22009;2077;4524;19403;15 973;11448;9817;5527;0;744;0;7152;23614
2023-03-03;22;20089;1919;5571;19017;15 362;9792;10080;5913;0;217;0;7504;23614
2023-03-03;23;18425;1809;5084;18557;13 168;8084;10340;6189;0;1;0;15449;0
2023-03-03;24;17784;1738;5080;18680;12 395;7315;10598;6483;0;-129;0;14488;0
2023-03-04;01;17331;1705;5008;17713;11 596;6588;10814;6695;0;-71;0;13627;0
2023-03-04;02;16943;1698;5048;17646;11 530;6482;10745;6671;0;-284;0;13363;0
2023-03-04;03;16555;1667;5267;17645;11 529;6262;10584;6474;0;-291;0;13210;0
2023-03-04;04;16393;1658;4975;17662;11 545;6571;10111;6043;0;-289;0;12920;0
2023-03-04;05;16122;1636;4891;17689;11 572;6682;9704;5602;0;-264;0;13043;0
2023-03-04;06;15920;1601;4991;17708;11 591;6600;9405;5348;0;-85;0;12810;0
2023-03-04;07;15709;1626;5113;17719;11 602;6489;9602;5481;65;-382;0;13829;0
2023-03-04;08;16435;1720;4624;17711;11 819;6768;10020;5602;622;-353;427;14559;0
2023-03-04;09;17516;1844;4668;18298;12 994;7899;10068;5551;861;-451;427;15317;0
2023-03-04;10;18349;1912;4173;18349;13 045;8445;10137;5473;1279;-234;427;15754;0
2023-03-04;11;18505;1912;4427;17757;12 454;7600;10906;6139;1487;-1;427;16105;0
2023-03-04;12;18801;1940;4444;17769;12 465;7594;11259;6539;1519;-52;427;16608;0
2023-03-04;13;18506;1948;5762;17499;13 075;6887;11858;6924;2096;-239;427;16505;0
2023-03-04;14;18380;1934;5866;17443;13 019;6727;11889;6923;2235;-236;427;16265;0
2023-03-04;15;18181;1908;5970;17361;12 937;6541;11887;6959;2037;-247;427;16033;0
2023-03-04;16;18019;1850;6061;17701;13 277;6789;11312;6621;1411;-82;427;15575;0
2023-03-04;17;18311;1842;4991;17568;13 156;7963;10374;5999;644;-27;202;15840;0
2023-03-04;18;19218;1965;2766;18151;13 739;10772;8965;4735;48;-519;202;16666;0
2023-03-04;19;19887;2064;939;18544;14 132;12992;7903;3618;0;-1008;202;17524;0
2023-03-04;20;19308;1942;2418;19034;14 622;12002;7492;3206;0;-186;202;16553;0
2023-03-04;21;18688;1810;3861;19400;14 988;10925;7203;2964;0;560;202;15359;0
2023-03-04;22;17535;1715;5121;19473;15 061;9940;7269;3070;0;326;0;14492;0
2023-03-04;23;16462;1627;5844;19383;14 971;9127;7100;2905;0;236;0;13389;0
2023-03-04;24;15403;1510;6811;19344;14 932;8121;6873;2763;0;409;0;12261;0
2023-03-05;01;14559;1463;5587;17947;13 314;7726;6811;2631;0;23;0;11769;0
2023-03-05;02;14017;1413;6163;17902;13 269;7106;6872;2718;0;38;0;11719;0
2023-03-05;03;13654;1413;6036;17768;13 135;7098;6876;2722;0;-320;0;11555;0
2023-03-05;04;13480;1420;5921;17767;13 134;7213;6801;2646;0;-534;0;11470;0
2023-03-05;05;13498;1406;6086;17767;13 134;7048;6796;2640;0;-346;0;11465;0
2023-03-05;06;13585;1408;6249;17767;13 134;6885;7019;2862;0;-319;0;11686;0
2023-03-05;07;13521;1423;6512;17756;13 123;6610;7319;3039;152;-408;0;11955;0
2023-03-05;08;14079;1548;5622;17722;13 447;6963;7803;3129;1078;-687;861;12518;0
2023-03-05;09;14851;1692;5018;17722;13 447;7568;8070;3071;1952;-787;861;12883;0
2023-03-05;10;15771;1788;4275;17775;13 500;8363;8152;2928;2465;-745;861;13352;0
2023-03-05;11;16248;1868;4189;17726;13 799;8752;8566;3265;2647;-1069;859;14298;0
2023-03-05;12;16564;1903;3990;17713;13 786;8937;8861;3573;2612;-1233;859;14423;0
2023-03-05;13;16895;1925;3339;17620;13 693;9495;8544;3288;2525;-1145;859;14289;0
2023-03-05;14;17413;1913;2606;17380;13 986;10521;7771;2712;2061;-879;859;14280;0
2023-03-05;15;17313;1839;2547;17261;13 867;10300;7483;2614;1608;-471;1020;13931;0
2023-03-05;16;16677;1766;2539;17302;13 908;10349;6915;2252;1061;-587;1020;13827;0
2023-03-05;17;16510;1732;2897;17419;14 077;10760;6235;1763;582;-486;420;14072;0
2023-03-05;18;17167;1766;3080;18084;15 182;11682;5858;1532;41;-373;420;14749;0
2023-03-05;19;18257;1918;2925;18684;16 421;13076;6172;1768;0;-992;420;16274;0
2023-03-05;20;18424;1929;3332;18686;17 118;13366;6083;1715;0;-1025;420;16403;0
2023-03-05;21;17989;1887;4060;18606;17 576;13096;5999;1689;0;-1106;420;16028;0
2023-03-05;22;17134;1784;4864;17820;16 850;11986;6029;1719;0;-881;0;14931;0
2023-03-05;23;16254;1726;5525;17314;16 905;11380;5982;1746;0;-1108;0;14348;0
2023-03-05;24;15441;1675;6053;17295;16 937;10884;5970;1742;0;-1413;0;13832;0
2023-03-06;01;15554;1684;6873;18131;17 800;10927;5917;1731;0;-1289;0;3738;0
2023-03-06;02;15683;1666;7102;18136;17 865;10763;5899;1719;0;-980;0;3715;0
2023-03-06;03;15517;1661;7181;18136;17 958;10777;5825;1653;0;-1085;0;3646;0
2023-03-06;04;15618;1666;7218;18136;18 122;10904;5725;1553;0;-1011;0;3552;0
2023-03-06;05;15982;1698;6873;18136;18 136;11263;5663;1490;0;-944;0;3508;0
2023-03-06;06;16023;1671;7205;18136;18 136;10932;5624;1442;0;-533;0;3447;0
2023-03-06;07;18520;1815;6277;18568;18 568;12291;5648;1351;135;581;0;3490;0
2023-03-06;08;20210;2071;4667;18919;18 919;14253;5951;1241;1034;6;0;3836;23614
2023-03-06;09;20755;2176;4706;19463;19 463;14339;6417;1166;2164;0;418;4218;23614
2023-03-06;10;20587;2196;4706;19103;19 103;13978;6609;1162;2954;0;418;4534;23614
2023-03-06;11;19936;2169;4732;18261;18 261;13111;6937;1279;3493;-112;418;4893;23614
2023-03-06;12;19967;2108;5820;18350;18 350;12112;7176;1456;3669;679;418;5094;23614
2023-03-06;13;20309;2048;5945;18182;18 182;11818;7059;1575;3141;1432;418;4964;23614
2023-03-06;14;20755;2010;5682;18082;18 082;11982;6830;1640;2454;1944;418;4735;23614
2023-03-06;15;20789;1982;5400;18099;18 099;12281;6571;1678;1774;1936;418;4489;23614
2023-03-06;16;20974;1972;5185;18401;18 401;12798;6297;1665;1090;1879;418;4215;23614
2023-03-06;17;21193;1953;5426;18520;18 520;13094;6122;1658;488;1977;0;3987;23614
2023-03-06;18;21889;2005;4555;18543;18 543;13988;6008;1639;39;1893;0;3838;23614
2023-03-06;19;22572;2162;4531;20174;20 174;15643;6067;1688;0;861;0;3883;23614
2023-03-06;20;22554;2128;4706;19890;19 890;15184;6157;1757;0;1213;0;3954;23614
2023-03-06;21;21933;2005;4775;18535;18 535;13760;6251;1878;0;1922;0;4066;23614
2023-03-06;22;20533;1868;6277;18596;18 596;12318;6278;2062;0;1937;0;4147;23614
2023-03-06;23;19781;1834;6873;18831;18 831;11958;6376;2172;0;1447;0;4235;0
2023-03-06;24;19176;1709;8196;18831;18 831;10635;6355;2165;0;2187;0;4156;0
2023-03-07;01;16563;2319;8957;19389;19 389;10432;6131;2026;0;0;0;3972;0
2023-03-07;02;15985;2238;9339;19389;19 389;10050;5935;1845;0;0;0;3755;0
2023-03-07;03;15796;2211;9402;19389;19 389;9987;5809;1709;0;0;0;3617;0
2023-03-07;04;15838;2217;9310;19389;19 389;10079;5758;1658;0;0;0;3571;0
2023-03-07;05;16200;2268;9008;19389;19 389;10381;5819;1718;0;0;0;3646;0
2023-03-07;06;17092;2393;8447;19571;19 571;11124;5968;1867;0;0;0;3824;0
2023-03-07;07;19092;2673;8003;20805;20 805;12803;6290;2121;135;0;0;4164;0
2023-03-07;08;20558;2878;7612;21028;21 028;13416;7142;2521;959;0;0;4964;23614
2023-03-07;09;20906;2927;8062;20911;20 911;12849;8057;3018;1985;0;0;5870;23614
2023-03-07;10;20744;2904;8376;20121;20 121;11745;8999;3727;2703;0;0;6843;23614
2023-03-07;11;20076;2811;9406;19394;19 394;9989;10088;4680;3074;0;0;7898;23614
2023-03-07;12;20964;2935;9406;19394;19 394;9989;10975;5586;3081;0;0;8800;23614
2023-03-07;13;21448;3003;9406;19394;19 394;9989;11460;6241;2700;0;0;9285;23614
2023-03-07;14;21620;3027;9406;19394;19 394;9989;11631;6637;2187;0;0;9457;23614
2023-03-07;15;21591;3023;9406;19394;19 394;9989;11603;6844;1630;0;0;9419;23614
2023-03-07;16;21485;3008;9406;19394;19 394;9989;11496;6952;1051;0;0;9286;23614
2023-03-07;17;21283;2980;9406;19394;19 394;9989;11294;6959;465;0;0;9058;23614
2023-03-07;18;21655;3032;8809;19394;19 394;10585;11069;6815;39;0;0;8782;23614
2023-03-07;19;22582;3161;8478;20061;20 061;11583;10998;6718;0;0;0;8703;23614
2023-03-07;20;22587;3162;8128;19657;19 657;11529;11058;6761;0;0;0;8773;23614
2023-03-07;21;21979;3077;8346;19391;19 391;11044;10935;6729;0;0;0;8717;23614
2023-03-07;22;20667;2893;9406;19389;19 389;9983;10684;6513;0;0;0;8428;23614
2023-03-07;23;20333;2847;9427;19389;19 389;9963;10370;6282;0;0;0;8176;0
2023-03-07;24;19046;2666;10471;19389;19 389;8918;10127;6061;0;0;0;7893;0
2023-03-08;01;17986;2518;11568;19605;19 605;8038;9948;5879;0;0;0;7673;0
2023-03-08;02;17459;2444;11881;19605;19 605;7724;9735;5672;0;0;0;7448;0
2023-03-08;03;17267;2417;11856;19605;19 605;7749;9518;5452;0;0;0;7233;0
2023-03-08;04;17308;2423;11625;19605;19 605;7980;9328;5250;0;0;0;7049;0
2023-03-08;05;17687;2476;11092;19605;19 605;8513;9174;5097;0;0;0;6922;0
2023-03-08;06;18366;2571;10329;19605;19 605;9277;9090;5012;0;0;0;6875;0
2023-03-08;07;19278;2699;9411;19605;19 605;10194;9084;4950;78;0;0;6901;0
2023-03-08;08;20822;2915;8136;19605;19 605;11469;9353;4908;558;0;0;7156;23614
2023-03-08;09;21363;2991;7897;19569;19 569;11672;9691;4966;1252;0;0;7517;23614
2023-03-08;10;21170;2964;8530;19610;19 610;11081;10089;5095;2023;0;0;7924;23614
2023-03-08;11;20338;2847;9786;19610;19 610;9825;10513;5247;2680;0;0;8297;23614
2023-03-08;12;20446;2862;9955;19610;19 610;9656;10790;5399;3057;0;0;8591;23614
2023-03-08;13;20617;2886;9899;19610;19 610;9712;10906;5488;3115;0;0;8708;23614
2023-03-08;14;20450;2863;9862;19610;19 610;9749;10702;5403;2873;0;0;8513;23614
2023-03-08;15;20294;2841;9487;19610;19 610;10123;10170;5076;2364;0;0;7986;23614
2023-03-08;16;20496;2869;8520;19610;19 610;11091;9405;4558;1659;0;0;7230;23614
2023-03-08;17;20978;2937;6986;19610;19 610;12625;8354;3867;702;0;0;6223;23614
2023-03-08;18;21768;3047;6741;20964;20 964;14223;7545;3229;64;0;0;5344;23614
2023-03-08;19;22698;3178;5629;21187;21 187;15558;7139;2827;0;0;0;4980;23614
2023-03-08;20;22720;3181;5443;21250;21 250;15806;6914;2583;0;0;0;4755;23614
2023-03-08;21;22111;3096;5577;21023;21 023;15445;6666;2427;0;0;0;4579;23614
2023-03-08;22;20647;2891;5818;19906;19 906;14088;6558;2352;0;0;0;4473;23614
2023-03-08;23;19171;2684;7093;19812;19 812;12719;6452;2340;0;0;0;4372;0
2023-03-08;24;17922;2509;8099;19610;19 610;11511;6411;2320;0;0;0;4292;0
2023-03-09;01;18199;2548;7840;19610;19 610;11770;6429;2307;0;0;0;4327;0
2023-03-09;02;17664;2473;8386;19610;19 610;11224;6439;2323;0;0;0;4313;0
2023-03-09;03;17504;2451;8551;19610;19 610;11060;6445;2328;0;0;0;4310;0
2023-03-09;04;17515;2452;8523;19610;19 610;11088;6427;2309;0;0;0;4293;0
2023-03-09;05;17894;2505;8135;19610;19 610;11475;6419;2302;0;0;0;4305;0
2023-03-09;06;18516;2592;7529;19610;19 610;12081;6435;2317;0;0;0;4351;0
2023-03-09;07;19327;2706;6787;19610;19 610;12824;6504;2292;165;0;0;4443;0
2023-03-09;08;20707;2899;5642;19610;19 610;13901;6807;2208;887;0;68;4739;23614
2023-03-09;09;21124;2957;5576;19610;19 610;13967;7157;2182;1803;0;68;5107;23614
2023-03-09;10;20860;2920;6258;19610;19 610;13285;7575;2267;2734;0;68;5532;23614
2023-03-09;11;20445;2862;6985;19610;19 610;12558;7887;2384;3214;0;68;5820;23614
2023-03-09;12;20534;2875;6985;19610;19 610;12558;7976;2502;3224;0;68;5930;23614
2023-03-09;13;20460;2864;6985;19610;19 610;12558;7902;2560;2928;0;68;5856;23614
2023-03-09;14;20770;2908;6335;19610;19 610;13208;7562;2427;2460;0;68;5549;23614
2023-03-09;15;20693;2897;5860;19610;19 610;13682;7010;2100;1860;0;68;4996;23614
2023-03-09;16;20875;2923;5146;19610;19 610;14464;6411;1744;1191;0;0;4403;23614
2023-03-09;17;21227;2972;4242;19610;19 610;15369;5858;1448;468;0;0;3863;23614
2023-03-09;18;21917;3068;4632;20964;20 964;16332;5585;1276;37;0;0;3500;23614
2023-03-09;19;22860;3200;3891;21222;21 222;17331;5529;1216;0;0;0;3469;23614
2023-03-09;20;22883;3204;3850;21250;21 250;17400;5483;1153;0;0;0;3416;23614
2023-03-09;21;22275;3118;4123;21017;21 017;16894;5380;1141;0;0;0;3378;23614
2023-03-09;22;20809;2913;4636;20107;20 107;15471;5338;1176;0;0;0;3350;23614
2023-03-09;23;19334;2707;5643;19610;19 610;13967;5367;1247;0;0;0;3367;0
2023-03-09;24;18085;2532;6985;19610;19 610;12625;5460;1342;0;0;0;3395;0
2023-03-10;01;17698;2478;7475;19610;19 610;12136;5562;1449;0;0;0;3480;0
2023-03-10;02;17781;2489;7475;19610;19 610;12135;5646;1538;0;0;0;3567;0
2023-03-10;03;17567;2459;7750;19610;19 610;11860;5707;1600;0;0;0;3614;0
2023-03-10;04;17609;2465;7762;19610;19 610;11849;5760;1651;0;0;0;3666;0
2023-03-10;05;17944;2512;7475;19610;19 610;12136;5809;1700;0;0;0;3729;0
2023-03-10;06;17562;2459;7912;19610;19 610;11698;5864;1756;0;0;0;3763;0
2023-03-10;07;19348;2709;6209;19610;19 610;13401;5947;1797;91;0;0;3931;0
2023-03-10;08;20902;2926;5684;20204;20 204;14520;6383;1840;758;0;0;4316;23614
2023-03-10;09;21227;2972;5477;19822;19 822;14346;6881;1899;1828;0;0;4842;23614
2023-03-10;10;20653;2891;6390;19610;19 610;13220;7433;1993;3044;0;0;5390;23614
2023-03-10;11;20091;2813;7295;19610;19 610;12315;7775;2085;3649;0;0;5699;23614
2023-03-10;12;20188;2826;7244;19610;19 610;12366;7822;2183;3609;0;0;5769;23614
2023-03-10;13;20364;2851;6997;19610;19 610;12614;7750;2287;3210;0;0;5710;23614
2023-03-10;14;20675;2895;6479;19610;19 610;13131;7544;2278;2787;0;0;5536;23614
2023-03-10;15;20610;2885;6275;19610;19 610;13335;7275;2200;2312;0;0;5264;23614
2023-03-10;16;20786;2910;5823;19622;19 622;13798;6987;2130;1656;0;0;4955;23614
2023-03-10;17;21144;2960;5684;20131;20 131;14446;6698;2196;710;0;0;4640;23614
2023-03-10;18;21645;3030;5684;20649;20 649;14964;6681;2364;68;0;0;4547;23614
2023-03-10;19;22601;3164;5529;21250;21 250;15720;6880;2562;0;0;0;4736;23614
2023-03-10;20;22682;3175;5645;21173;21 173;15528;7154;2818;0;0;0;4996;23614
2023-03-10;21;22149;3101;5684;20485;20 485;14801;7349;3105;0;0;0;5267;23614
2023-03-10;22;20683;2896;6535;19610;19 610;13075;7608;3404;0;0;0;5503;23614
2023-03-10;23;20019;2803;7475;19610;19 610;12136;7883;3770;0;0;0;5797;0
2023-03-10;24;19353;2709;8533;19610;19 610;11078;8276;4184;0;0;0;6149;0
2023-03-11;01;16578;2321;11841;19736;19 736;7895;8682;4618;0;0;0;6429;0
2023-03-11;02;15966;2235;12809;19736;19 736;6927;9039;4980;0;0;0;6740;0
2023-03-11;03;16347;2289;12726;19736;19 736;7010;9336;5279;0;0;0;7042;0
2023-03-11;04;16644;2330;12726;19736;19 736;7010;9633;5574;0;0;0;7338;0
2023-03-11;05;16772;2348;12839;19736;19 736;6897;9875;5816;0;0;0;7574;0
2023-03-11;06;16868;2362;12958;19736;19 736;6778;10090;6032;0;0;0;7784;0
2023-03-11;07;17174;2404;12925;19736;19 736;6811;10363;6229;170;0;0;8056;0
2023-03-11;08;17696;2477;12726;19736;19 736;7010;10686;6240;736;0;0;8331;0
2023-03-11;09;17785;2490;12809;19736;19 736;6927;10858;6126;1261;0;0;8444;0
2023-03-11;10;17988;2518;12553;19736;19 736;7183;10805;5995;1764;0;0;8505;0
2023-03-11;11;18025;2523;12410;19736;19 736;7326;10699;5756;2102;0;0;8417;0
2023-03-11;12;18087;2532;12071;19736;19 736;7665;10423;5462;2218;0;0;8179;0
2023-03-11;13;17869;2502;11994;19736;19 736;7742;10127;5174;2204;0;0;7887;0
2023-03-11;14;17620;2467;12030;19736;19 736;7706;9914;5041;2045;0;0;7679;0
2023-03-11;15;17381;2433;12105;19736;19 736;7631;9750;4986;1745;0;0;7495;0
2023-03-11;16;17306;2423;11968;19736;19 736;7768;9538;4922;1261;0;0;7249;0
2023-03-11;17;17697;2478;11473;19763;19 763;8290;9407;5021;599;0;0;7110;0
2023-03-11;18;18602;2604;11868;21015;21 015;9148;9454;5215;63;0;0;7067;0
2023-03-11;19;19572;2740;11445;21375;21 375;9931;9641;5409;0;0;0;7262;0
2023-03-11;20;19457;2724;11543;21364;21 364;9821;9636;5463;0;0;0;7309;0
2023-03-11;21;18912;2648;11819;21146;21 146;9326;9585;5427;0;0;0;7258;0
2023-03-11;22;17927;2510;11868;20280;20 280;8412;9514;5395;0;0;0;7203;0
2023-03-11;23;16792;2351;12282;19736;19 736;7454;9339;5274;0;0;0;7053;0
2023-03-11;24;16190;2267;12726;19736;19 736;7010;9179;5116;0;0;0;6873;0
2023-03-12;01;15479;2167;11693;19736;19 736;6450;9029;4968;0;0;1593;6726;0
2023-03-12;02;15176;2125;11693;19736;19 736;6450;8727;4673;0;0;1593;6427;0
2023-03-12;03;14790;2071;11693;19736;19 736;6450;8340;4294;0;0;1593;6046;0
2023-03-12;04;14432;2020;11693;19736;19 736;6450;7982;3934;0;0;1593;5687;0
2023-03-12;05;14164;1983;11693;19736;19 736;6450;7714;3669;0;0;1593;5422;0
2023-03-12;06;13967;1955;11693;19736;19 736;6450;7517;3478;0;0;1593;5229;0
2023-03-12;07;13844;1938;11693;19736;19 736;6450;7394;3308;49;0;1593;5083;0
2023-03-12;08;14017;1962;11693;19736;19 736;6450;7567;3374;259;0;1593;5241;0
2023-03-12;09;14721;2061;11393;19802;19 802;6816;7905;3593;594;0;1593;5607;0
2023-03-12;10;15259;2136;11326;19884;19 884;6965;8294;3836;993;0;1593;6015;0
2023-03-12;11;15562;2179;11348;19736;19 736;6796;8766;4152;1368;0;1593;6494;0
2023-03-12;12;15800;2212;11517;19736;19 736;6626;9174;4492;1547;0;1593;6902;0
2023-03-12;13;15942;2232;11689;19736;19 736;6455;9487;4803;1560;0;1593;7209;0
2023-03-12;14;16220;2271;11525;19736;19 736;6618;9602;4957;1469;0;1593;7332;0
2023-03-12;15;16044;2246;11681;19736;19 736;6462;9582;5012;1262;0;1593;7292;0
