Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-11-02;14;21100;3798;3646;21280;21 280;17634;3466;26;784;0;0;2328;23510
2023-11-02;15;21234;3822;3646;21508;21 508;17861;3372;21;547;0;0;2228;23510
2023-11-02;16;21600;3888;3646;22038;22 038;18391;3209;25;67;0;0;2045;23510
2023-11-02;17;22106;3979;3646;22490;22 490;18843;3263;32;0;0;0;2060;23510
2023-11-02;18;22571;4063;3646;22815;22 815;19168;3403;41;0;0;0;2110;23510
2023-11-02;19;22294;4013;3646;22452;22 452;18805;3489;44;0;0;0;2135;23510
2023-11-02;20;22015;3963;3646;22146;22 146;18499;3515;47;0;0;0;2147;23510
2023-11-02;21;21186;3813;3646;21381;21 381;17735;3451;42;0;0;0;2138;23510
2023-11-02;22;19434;3498;5229;21249;21 249;16020;3414;30;0;0;0;2045;23510
2023-11-02;23;18285;3291;6353;21249;21 249;14896;3389;28;0;0;0;1973;0
2023-11-02;24;17244;3104;7405;21249;21 249;13844;3400;27;0;0;0;1924;0
2023-11-03;01;17945;3230;6708;21249;21 249;14541;3405;25;0;0;0;1957;0
2023-11-03;02;17483;3147;7172;21249;21 249;14077;3406;20;0;0;0;1931;0
2023-11-03;03;17145;3086;7522;21249;21 249;13727;3418;16;0;0;0;1918;0
2023-11-03;04;17212;3098;7472;21249;21 249;13777;3435;16;0;0;0;1930;0
2023-11-03;05;17673;3181;7021;21249;21 249;14228;3445;16;0;0;0;1957;0
2023-11-03;06;18023;3244;6684;21249;21 249;14565;3458;18;0;0;0;1984;0
2023-11-03;07;19754;3556;4968;21249;21 249;16281;3473;22;59;0;0;2089;0
2023-11-03;08;20807;3745;4068;21249;21 249;17181;3627;19;496;0;0;2312;23510
2023-11-03;09;21554;3880;3388;21249;21 249;17861;3693;16;812;0;0;2449;23510
2023-11-03;10;21645;3896;3357;21249;21 249;17892;3753;12;1140;0;0;2552;23510
2023-11-03;11;21659;3899;3325;21249;21 249;17924;3735;7;1278;0;0;2576;23510
2023-11-03;12;21759;3917;3246;21300;21 300;18053;3706;7;1269;0;0;2561;23510
2023-11-03;13;21868;3936;3215;21478;21 478;18264;3605;6;1070;0;0;2465;23510
2023-11-03;14;21937;3949;3231;21696;21 696;18466;3472;7;790;0;0;2346;23510
2023-11-03;15;21704;3907;3231;21537;21 537;18307;3397;13;551;0;0;2260;23510
2023-11-03;16;21888;3940;3231;21877;21 877;18647;3241;13;68;0;0;2076;23510
2023-11-03;17;22577;4064;3231;22517;22 517;19287;3290;17;0;0;0;2088;23510
2023-11-03;18;23134;4164;3231;22872;22 872;19642;3492;18;0;0;0;2140;23510
2023-11-03;19;22580;4064;3231;22222;22 222;18992;3588;18;0;0;0;2163;23510
2023-11-03;20;22117;3981;3231;21848;21 848;18617;3499;17;0;0;0;2152;23510
2023-11-03;21;21379;3848;3293;21249;21 249;17956;3423;13;0;0;0;2139;23510
2023-11-03;22;19811;3566;4871;21249;21 249;16378;3433;18;0;0;0;2067;23510
2023-11-03;23;18726;3371;5940;21249;21 249;15309;3417;26;0;0;0;2007;0
2023-11-03;24;17716;3189;6971;21249;21 249;14278;3438;38;0;0;0;1973;0
2023-11-04;01;16908;3043;7781;21249;21 249;13468;3440;49;0;0;0;1933;0
2023-11-04;02;16912;3044;7781;21249;21 249;13468;3444;43;0;0;0;1930;0
2023-11-04;03;16924;3046;7781;21249;21 249;13468;3456;35;0;0;0;1932;0
2023-11-04;04;16939;3049;7781;21249;21 249;13468;3471;25;0;0;0;1934;0
2023-11-04;05;16958;3052;7781;21249;21 249;13468;3490;29;0;0;0;1945;0
2023-11-04;06;16972;3055;7781;21249;21 249;13468;3504;25;0;0;0;1953;0
2023-11-04;07;16988;3058;7781;21249;21 249;13468;3521;29;59;0;0;1975;0
2023-11-04;08;17219;3099;7715;21249;21 249;13534;3685;30;496;0;0;2163;0
2023-11-04;09;18149;3267;6850;21249;21 249;14399;3750;23;812;0;0;2305;0
2023-11-04;10;18605;3349;6493;21249;21 249;14756;3849;18;1144;0;0;2428;0
2023-11-04;11;18797;3383;6251;21249;21 249;14998;3799;10;1292;0;0;2456;0
2023-11-04;12;18803;3384;6182;21249;21 249;15067;3736;9;1286;0;0;2434;0
2023-11-04;13;18918;3405;6167;21478;21 478;15311;3607;7;1076;0;0;2325;0
2023-11-04;14;18803;3385;6167;21479;21 479;15313;3490;6;796;0;0;2208;0
2023-11-04;15;18388;3310;6266;21249;21 249;14983;3404;6;554;0;0;2108;0
2023-11-04;16;18757;3376;6167;21677;21 677;15510;3247;8;68;0;0;1929;0
2023-11-04;17;19631;3534;6167;22467;22 467;16300;3330;9;0;0;0;1940;0
2023-11-04;18;20187;3634;6167;22804;22 804;16637;3551;9;0;0;0;1992;0
2023-11-04;19;20002;3600;6167;22591;22 591;16424;3577;8;0;0;0;1999;0
2023-11-04;20;19538;3517;6167;22248;22 248;16081;3457;7;0;0;0;1980;0
2023-11-04;21;18617;3351;6167;21397;21 397;15230;3387;6;0;0;0;1968;0
2023-11-04;22;17601;3168;7014;21249;21 249;14235;3366;5;0;0;0;1919;0
2023-11-04;23;16793;3023;7781;21249;21 249;13468;3325;5;0;0;0;1861;0
2023-11-04;24;16797;3023;7781;21249;21 249;13468;3329;6;0;0;0;1863;0
2023-11-05;01;14727;2651;9860;21249;21 249;11389;3338;6;0;0;0;1764;0
2023-11-05;02;14852;2673;9735;21249;21 249;11514;3338;7;0;0;0;1770;0
2023-11-05;03;14960;2693;9635;21249;21 249;11614;3346;10;0;0;0;1781;0
2023-11-05;04;14968;2694;9635;21249;21 249;11614;3354;7;0;0;0;1784;0
2023-11-05;05;14981;2697;9635;21249;21 249;11614;3367;8;0;0;0;1792;0
2023-11-05;06;15003;2701;9635;21249;21 249;11614;3389;8;0;0;0;1806;0
2023-11-05;07;15023;2704;9635;21249;21 249;11614;3409;10;59;0;0;1830;0
2023-11-05;08;15198;2736;9635;21249;21 249;11614;3584;9;495;0;0;2015;0
2023-11-05;09;15070;2713;9860;21249;21 249;11389;3681;7;805;0;0;2119;0
2023-11-05;10;15668;2820;9363;21249;21 249;11886;3782;7;1136;0;0;2256;0
2023-11-05;11;16048;2889;9009;21249;21 249;12240;3807;9;1278;0;0;2319;0
2023-11-05;12;16236;2922;8771;21249;21 249;12478;3758;6;1266;0;0;2306;0
2023-11-05;13;16445;2960;8442;21249;21 249;12807;3638;6;1054;0;0;2220;0
2023-11-05;14;16607;2989;8166;21249;21 249;13083;3524;4;778;0;0;2122;0
2023-11-05;15;16464;2964;8221;21249;21 249;13028;3437;6;540;0;0;2024;0
2023-11-05;16;17008;3061;7677;21413;21 413;13736;3272;12;67;0;0;1868;0
2023-11-05;17;18071;3253;7840;22565;22 565;14725;3345;15;0;0;0;1875;0
2023-11-05;18;18253;3285;7840;22537;22 537;14697;3556;18;0;0;0;1918;0
2023-11-05;19;18341;3301;7840;22624;22 624;14784;3557;19;0;0;0;1922;0
2023-11-05;20;18161;3269;7816;22508;22 508;14691;3469;16;0;0;0;1917;0
2023-11-05;21;17520;3154;7787;21872;21 872;14085;3434;18;0;0;0;1923;0
2023-11-05;22;16685;3003;8099;21345;21 345;13246;3439;23;0;0;0;1909;0
2023-11-05;23;16034;2886;8635;21249;21 249;12614;3420;21;0;0;0;1875;0
2023-11-05;24;15198;2736;9467;21249;21 249;11782;3416;21;0;0;0;1828;0
2023-11-06;01;15758;2837;9269;21596;21 596;12327;3431;18;0;0;0;1865;0
2023-11-06;02;15480;2786;9563;21596;21 596;12033;3447;25;0;0;0;1860;0
2023-11-06;03;15420;2776;9636;21596;21 596;11960;3460;20;0;0;0;1860;0
2023-11-06;04;15483;2787;9591;21596;21 596;12005;3478;25;0;0;0;1874;0
2023-11-06;05;16036;2887;9061;21596;21 596;12535;3501;37;0;0;0;1918;0
2023-11-06;06;17006;3061;8103;21596;21 596;13493;3513;33;0;0;0;1973;0
2023-11-06;07;19225;3461;5909;21596;21 596;15687;3539;41;58;0;0;2112;0
2023-11-06;08;20641;3715;4665;21596;21 596;16931;3709;37;490;0;0;2350;23510
2023-11-06;09;21293;3833;4116;21596;21 596;17480;3813;36;805;0;0;2495;23510
2023-11-06;10;21562;3881;3934;21596;21 596;17662;3899;31;1135;0;0;2612;23510
2023-11-06;11;21762;3917;3754;21596;21 596;17842;3920;29;1275;0;0;2665;23510
2023-11-06;12;21950;3951;3546;21596;21 596;18050;3900;31;1270;0;0;2664;23510
2023-11-06;13;22251;4005;3314;21792;21 792;18478;3773;34;1063;0;0;2579;23510
2023-11-06;14;22323;4018;3314;21979;21 979;18665;3658;28;784;0;0;2462;23510
2023-11-06;15;22274;4009;3314;22026;22 026;18711;3563;17;547;0;0;2358;23510
2023-11-06;16;22548;4059;3314;22468;22 468;19154;3394;22;67;0;0;2171;23510
2023-11-06;17;23055;4150;3314;22906;22 906;19592;3464;23;0;0;0;2179;23510
2023-11-06;18;23140;4165;3314;22817;22 817;19503;3636;33;0;0;0;2215;23510
2023-11-06;19;22861;4115;3314;22547;22 547;19233;3628;31;0;0;0;2217;23510
2023-11-06;20;22497;4049;3314;22211;22 211;18897;3600;35;0;0;0;2225;23510
2023-11-06;21;21945;3950;3314;21725;21 725;18411;3534;35;0;0;0;2219;23510
2023-11-06;22;20282;3651;4820;21596;21 596;16776;3506;32;0;0;0;2133;23510
2023-11-06;23;19047;3428;6032;21596;21 596;15564;3483;31;0;0;0;2061;0
2023-11-06;24;18001;3240;7070;21596;21 596;14526;3474;29;0;0;0;2001;0
2023-11-07;01;18051;3249;7006;21596;21 596;14590;3461;27;0;0;0;1990;0
2023-11-07;02;17496;3149;7559;21596;21 596;14037;3459;25;0;0;0;1959;0
2023-11-07;03;17135;3084;7937;21596;21 596;13659;3476;29;0;0;0;1951;0
2023-11-07;04;17227;3101;7857;21596;21 596;13739;3487;27;0;0;0;1962;0
2023-11-07;05;17689;3184;7394;21596;21 596;14202;3487;23;0;0;0;1984;0
2023-11-07;06;18291;3292;6800;21596;21 596;14796;3495;23;0;0;0;2020;0
2023-11-07;07;19960;3593;5155;21596;21 596;16441;3519;24;58;0;0;2128;0
2023-11-07;08;21199;3816;4103;21596;21 596;17493;3706;31;491;0;0;2375;23510
2023-11-07;09;21762;3917;3635;21596;21 596;17961;3801;20;810;0;0;2512;23510
2023-11-07;10;21759;3917;3728;21596;21 596;17868;3892;16;1139;0;0;2622;23510
2023-11-07;11;21857;3934;3621;21596;21 596;17975;3882;9;1287;0;0;2654;23510
2023-11-07;12;21949;3951;3470;21596;21 596;18126;3823;8;1282;0;0;2633;23510
2023-11-07;13;22160;3989;3172;21627;21 627;18455;3706;8;1072;0;0;2545;23510
2023-11-07;14;22325;4019;3171;21914;21 914;18743;3582;8;791;0;0;2427;23510
2023-11-07;15;22275;4010;3171;21961;21 961;18790;3485;9;552;0;0;2326;23510
2023-11-07;16;22551;4059;3171;22411;22 411;19240;3311;13;68;0;0;2135;23510
2023-11-07;17;23149;4167;3171;22960;22 960;19790;3359;20;0;0;0;2139;23510
2023-11-07;18;23234;4182;3171;22867;22 867;19696;3538;29;0;0;0;2175;23510
2023-11-07;19;22959;4133;3171;22647;22 647;19476;3482;29;0;0;0;2169;23510
2023-11-07;20;22594;4067;3171;22323;22 323;19152;3442;29;0;0;0;2170;23510
2023-11-07;21;22042;3968;3169;21794;21 794;18625;3417;35;0;0;0;2174;23510
2023-11-07;22;20473;3685;4521;21596;21 596;17075;3398;36;0;0;0;2100;23510
2023-11-07;23;19227;3461;5709;21596;21 596;15887;3340;30;0;0;0;2007;0
2023-11-07;24;18094;3257;6840;21596;21 596;14756;3338;38;0;0;0;1955;0
2023-11-08;01;18285;3291;6650;21596;21 596;14946;3338;42;0;0;0;1968;0
2023-11-08;02;17694;3185;7239;21596;21 596;14357;3337;42;0;0;0;1937;0
2023-11-08;03;17350;3123;7584;21596;21 596;14012;3338;37;0;0;0;1919;0
2023-11-08;04;17426;3137;7521;21596;21 596;14075;3351;35;0;0;0;1930;0
2023-11-08;05;17889;3220;7061;21596;21 596;14535;3354;27;0;0;0;1951;0
2023-11-08;06;18306;3295;6650;21596;21 596;14946;3359;22;0;0;0;1973;0
2023-11-08;07;20058;3610;4913;21596;21 596;16683;3375;22;59;0;0;2078;0
2023-11-08;08;21295;3833;3867;21596;21 596;17729;3566;16;498;0;0;2323;23510
2023-11-08;09;21681;3903;3612;21596;21 596;17984;3697;16;810;0;0;2469;23510
2023-11-08;10;21771;3919;3640;21596;21 596;17956;3815;12;1139;0;0;2591;23510
2023-11-08;11;21881;3939;3535;21596;21 596;18061;3820;6;1272;0;0;2630;23510
2023-11-08;12;21968;3954;3397;21596;21 596;18199;3769;4;1278;0;0;2618;23510
2023-11-08;13;22172;3991;3234;21746;21 746;18511;3660;5;1073;0;0;2529;23510
2023-11-08;14;22333;4020;3234;22022;22 022;18788;3545;4;793;0;0;2411;23510
2023-11-08;15;22282;4011;3234;22043;22 043;18808;3474;6;553;0;0;2318;23510
2023-11-08;16;22465;4044;3234;22400;22 400;19166;3299;5;68;0;0;2124;23510
2023-11-08;17;23066;4152;3234;22945;22 945;19711;3355;8;0;0;0;2134;23510
2023-11-08;18;23247;4185;3234;22931;22 931;19696;3551;9;0;0;0;2174;23510
2023-11-08;19;22970;4135;3234;22653;22 653;19419;3552;10;0;0;0;2184;23510
2023-11-08;20;22420;4036;3234;22150;22 150;18916;3504;11;0;0;0;2187;23510
2023-11-08;21;21683;3903;3384;21596;21 596;18212;3471;11;0;0;0;2180;23510
2023-11-08;22;19947;3590;5111;21596;21 596;16485;3462;11;0;0;0;2091;23510
2023-11-08;23;19026;3425;5995;21596;21 596;15601;3425;9;0;0;0;2026;0
2023-11-08;24;17981;3237;7047;21596;21 596;14549;3432;7;0;0;0;1973;0
2023-11-09;01;18089;3256;6923;21596;21 596;14673;3416;4;0;0;0;1968;0
2023-11-09;02;17601;3168;7411;21596;21 596;14185;3416;4;0;0;0;1942;0
2023-11-09;03;17328;3119;7694;21596;21 596;13902;3426;3;0;0;0;1933;0
2023-11-09;04;17261;3107;7773;21596;21 596;13823;3438;2;0;0;0;1936;0
2023-11-09;05;17425;3137;7613;21596;21 596;13983;3442;2;0;0;0;1947;0
2023-11-09;06;18024;3244;7018;21596;21 596;14578;3446;3;0;0;0;1981;0
2023-11-09;07;19504;3511;5550;21596;21 596;16046;3457;5;60;0;0;2071;0
2023-11-09;08;20829;3749;4402;21596;21 596;17194;3635;4;500;0;0;2319;23510
2023-11-09;09;21397;3852;3941;21596;21 596;17655;3742;4;816;0;0;2470;23510
2023-11-09;10;21670;3901;3777;21596;21 596;17819;3850;3;1148;0;0;2600;23510
2023-11-09;11;21769;3918;3696;21596;21 596;17900;3870;3;1299;0;0;2650;23510
2023-11-09;12;21862;3935;3584;21596;21 596;18012;3850;3;1293;0;0;2641;23510
2023-11-09;13;22070;3973;3316;21653;21 653;18337;3733;3;1082;0;0;2551;23510
2023-11-09;14;22321;4018;3316;22034;22 034;18718;3603;3;805;0;0;2432;23510
2023-11-09;15;21997;3960;3316;21810;21 810;18495;3503;5;560;0;0;2331;23510
2023-11-09;16;22276;4010;3316;22275;22 275;18959;3317;5;69;0;0;2131;23510
2023-11-09;17;22969;4134;3316;22909;22 909;19594;3375;9;0;0;0;2138;23510
2023-11-09;18;23243;4184;3316;22962;22 962;19646;3597;14;0;0;0;2182;23510
2023-11-09;19;22967;4134;3316;22764;22 764;19449;3518;20;0;0;0;2179;23510
2023-11-09;20;22600;4068;3316;22430;22 430;19115;3485;22;0;0;0;2182;23510
2023-11-09;21;21772;3919;3316;21643;21 643;18328;3444;23;0;0;0;2181;23510
2023-11-09;22;20018;3603;5016;21596;21 596;16580;3438;27;0;0;0;2096;23510
2023-11-09;23;19116;3441;5879;21596;21 596;15717;3399;25;0;0;0;2031;0
2023-11-09;24;17919;3225;7084;21596;21 596;14512;3406;29;0;0;0;1976;0
2023-11-10;01;18117;3261;6511;21239;21 239;14728;3390;33;0;0;0;1973;0
2023-11-10;02;17780;3200;6849;21239;21 239;14390;3390;27;0;0;0;1952;0
2023-11-10;03;17604;3169;7048;21239;21 239;14191;3414;34;0;0;0;1959;0
2023-11-10;04;17695;3185;6972;21239;21 239;14267;3428;34;0;0;0;1972;0
2023-11-10;05;18157;3268;6521;21239;21 239;14718;3439;32;0;0;0;2000;0
2023-11-10;06;17914;3225;6779;21239;21 239;14460;3454;33;0;0;0;1995;0
2023-11-10;07;20142;3626;4565;21239;21 239;16674;3468;33;59;0;0;2122;0
2023-11-10;08;21286;3832;3613;21239;21 239;17626;3661;32;499;0;0;2366;23510
2023-11-10;09;22038;3967;2991;21246;21 246;18255;3783;27;815;0;0;2528;23510
2023-11-10;10;22033;3966;3101;21239;21 239;18138;3895;23;1150;0;0;2645;23510
2023-11-10;11;22043;3968;3108;21239;21 239;18131;3912;16;1296;0;0;2685;23510
2023-11-10;12;22135;3984;2991;21249;21 249;18258;3877;13;1291;0;0;2671;23510
2023-11-10;13;22343;4022;2922;21497;21 497;18575;3768;13;1080;0;0;2572;23510
2023-11-10;14;22230;4001;2922;21505;21 505;18583;3647;11;794;0;0;2448;23510
2023-11-10;15;22086;3976;2852;21403;21 403;18550;3536;14;556;0;0;2350;23510
2023-11-10;16;22731;4092;2922;22278;22 278;19356;3375;21;68;0;0;2158;23510
2023-11-10;17;23699;4266;2731;22960;22 960;20229;3471;26;0;0;0;2182;23510
2023-11-10;18;23422;4216;2922;22713;22 713;19790;3631;36;0;0;0;2211;23510
2023-11-10;19;22777;4100;2922;22105;22 105;19183;3594;40;0;0;0;2213;23510
2023-11-10;20;22227;4001;2922;21580;21 580;18658;3569;41;0;0;0;2215;23510
2023-11-10;21;21307;3835;3423;21239;21 239;17816;3491;38;0;0;0;2177;23510
2023-11-10;22;19656;3538;5042;21239;21 239;16198;3459;34;0;0;0;2083;23510
2023-11-10;23;18467;3324;6174;21239;21 239;15065;3402;30;0;0;0;1998;0
2023-11-10;24;18068;3252;6571;21239;21 239;14668;3399;24;0;0;0;1973;0
2023-11-11;01;15858;2854;9182;21669;21 669;12487;3370;21;0;0;0;1842;0
2023-11-11;02;15868;2856;9182;21669;21 669;12487;3381;22;0;0;0;1846;0
2023-11-11;03;15883;2859;9182;21669;21 669;12487;3396;21;0;0;0;1854;0
2023-11-11;04;15903;2862;9182;21669;21 669;12487;3415;21;0;0;0;1865;0
2023-11-11;05;15917;2865;9182;21669;21 669;12487;3430;22;0;0;0;1873;0
2023-11-11;06;15928;2867;9182;21669;21 669;12487;3440;21;0;0;0;1879;0
2023-11-11;07;15860;2855;9263;21669;21 669;12406;3454;21;59;0;0;1894;0
2023-11-11;08;16134;2904;9182;21669;21 669;12487;3647;23;496;0;0;2094;0
2023-11-11;09;16884;3039;8570;21669;21 669;13099;3785;23;815;0;0;2261;0
2023-11-11;10;17345;3122;8267;21722;21 722;13455;3890;20;1140;0;0;2395;0
2023-11-11;11;17542;3158;8267;21898;21 898;13631;3911;18;1283;0;0;2438;0
2023-11-11;12;17633;3174;8267;22024;22 024;13757;3876;14;1281;0;0;2419;0
2023-11-11;13;17653;3178;8267;22166;22 166;13899;3754;15;1076;0;0;2318;0
2023-11-11;14;17445;3140;8267;22075;22 075;13808;3637;13;796;0;0;2200;0
2023-11-11;15;17119;3081;8267;21824;21 824;13557;3563;14;555;0;0;2106;0
2023-11-11;16;17118;3081;8267;21997;21 997;13730;3388;18;68;0;0;1913;0
2023-11-11;17;17995;3239;8267;22834;22 834;14567;3428;21;0;0;0;1920;0
2023-11-11;18;18269;3288;8267;22975;22 975;14707;3561;29;0;0;0;1951;0
2023-11-11;19;17991;3238;8267;22684;22 684;14417;3575;30;0;0;0;1956;0
2023-11-11;20;17533;3156;8267;22266;22 266;13999;3534;26;0;0;0;1950;0
2023-11-11;21;16888;3040;8267;21681;21 681;13413;3474;19;0;0;0;1936;0
2023-11-11;22;16145;2906;8968;21669;21 669;12701;3444;16;0;0;0;1888;0
2023-11-11;23;15704;2827;9360;21669;21 669;12309;3395;16;0;0;0;1845;0
2023-11-11;24;15882;2859;9182;21669;21 669;12487;3395;15;0;0;0;1852;0
2023-11-12;01;13812;2486;11237;21669;21 669;10432;3380;16;0;0;0;1734;0
2023-11-12;02;13819;2487;11237;21669;21 669;10432;3387;18;0;0;0;1737;0
2023-11-12;03;13824;2488;11237;21669;21 669;10432;3392;18;0;0;0;1738;0
2023-11-12;04;13836;2490;11237;21669;21 669;10432;3404;19;0;0;0;1745;0
2023-11-12;05;13857;2494;11237;21669;21 669;10432;3425;19;0;0;0;1752;0
2023-11-12;06;13873;2497;11237;21669;21 669;10432;3441;16;0;0;0;1763;0
2023-11-12;07;13909;2504;11237;21669;21 669;10432;3477;18;60;0;0;1796;0
2023-11-12;08;14115;2541;11237;21669;21 669;10432;3683;18;501;0;0;1997;0
2023-11-12;09;14460;2603;11237;21896;21 896;10659;3801;18;819;0;0;2133;0
2023-11-12;10;14548;2619;11237;21896;21 896;10659;3889;16;1151;0;0;2238;0
2023-11-12;11;14924;2686;10882;21896;21 896;11014;3910;16;1292;0;0;2300;0
2023-11-12;12;15201;2736;10578;21896;21 896;11318;3883;13;1290;0;0;2298;0
2023-11-12;13;15504;2791;10149;21896;21 896;11747;3757;7;1078;0;0;2213;0
2023-11-12;14;15724;2830;9757;21896;21 896;12139;3584;6;694;0;0;2066;0
2023-11-12;15;15525;2794;9906;21896;21 896;11990;3535;7;556;0;0;2004;0
2023-11-12;16;16078;2894;9343;22055;22 055;12713;3366;11;68;0;0;1843;0
2023-11-12;17;17142;3086;9343;23032;23 032;13689;3452;18;0;0;0;1864;0
2023-11-12;18;17421;3136;9343;23103;23 103;13760;3661;25;0;0;0;1918;0
2023-11-12;19;17508;3151;9343;23202;23 202;13860;3649;21;0;0;0;1916;0
2023-11-12;20;17417;3135;9343;23207;23 207;13865;3552;16;0;0;0;1903;0
2023-11-12;21;17051;3069;9343;22873;22 873;13531;3520;14;0;0;0;1902;0
2023-11-12;22;16124;2902;9343;21958;21 958;12615;3509;12;0;0;0;1895;0
2023-11-12;23;15565;2802;9824;21896;21 896;12072;3493;9;0;0;0;1861;0
2023-11-12;24;14731;2652;10653;21896;21 896;11243;3489;9;0;0;0;1817;0
2023-11-13;01;16123;2902;9143;21757;21 757;12614;3508;10;0;0;0;1902;0
