Doba;Godzina;Prognozowane zapotrzebowanie sieci;Wymagana rezerwa mocy OSP;Nadwy¿ka mocy dostêpna dla OSP (7) + (9) - [(3) - (12)] - (13);Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB;Moc dyspozycyjna JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB dostêpna dla OSP;Przewidywana generacja JW i magazynów energii œwiadcz¹cych us³ugi bilansuj¹ce w ramach RB (3) - (9) - (12);Prognozowana generacja JW i magazynów energii nie œwiadcz¹cych us³ug bilansuj¹cych w ramach RB;Prognozowana sumaryczna generacja Ÿróde³ wiatrowych;Prognozowana sumaryczna generacja Ÿróde³ fotowoltaicznych;Planowane saldo wymiany miêdzysystemowej;Prognozowana wielkoœæ niedyspozycyjnoœci wynikaj¹ca z ograniczeñ sieciowych wystêpuj¹cych w sieci przesy³owej oraz sieci dystrybucyjnej w zakresie dostarczania energii elektrycznej;Przewidywana generacja zasobów wytwórczych nieobjêtych obowi¹zkami mocowymi;Obowi¹zki mocowe wszystkich jednostek rynku mocy
2023-05-06;11;17013;3062;6460;20709;20 709;13777;3236;18;2509;0;472;2349;0
2023-05-06;12;16899;3042;6426;20453;20 453;13555;3344;14;2707;0;472;2433;0
2023-05-06;13;16675;3002;6574;20370;20 370;13324;3351;12;2781;0;472;2453;0
2023-05-06;14;16415;2955;6737;20364;20 364;13155;3260;15;2681;0;472;2395;0
2023-05-06;15;16190;2914;6737;20364;20 364;13155;3035;21;2375;0;472;2252;0
2023-05-06;16;16024;2884;6737;20364;20 364;13155;2870;23;1974;0;472;2081;0
2023-05-06;17;15989;2878;6578;20364;20 364;13314;2675;24;1541;0;472;1897;0
2023-05-06;18;16276;2930;6460;20728;20 728;13797;2479;23;1036;0;472;1692;0
2023-05-06;19;16476;2966;6460;21135;21 135;14203;2273;18;521;0;472;1470;0
2023-05-06;20;16752;3015;6460;21466;21 466;14534;2218;19;199;0;472;1351;0
2023-05-06;21;17151;3087;6460;21745;21 745;14813;2338;22;3;0;472;1319;0
2023-05-06;22;17067;3072;6460;21706;21 706;14774;2293;19;0;0;472;1320;0
2023-05-06;23;15776;2840;6460;20602;20 602;13670;2105;21;0;0;472;1291;0
2023-05-06;24;15221;2740;6737;20364;20 364;13155;2067;14;0;0;472;1248;0
2023-05-07;01;13407;2413;8885;20623;20 623;11266;2141;11;0;0;472;1214;0
2023-05-07;02;12852;2313;9448;20623;20 623;10703;2149;14;0;0;472;1189;0
2023-05-07;03;12758;2297;9548;20623;20 623;10603;2156;13;0;0;472;1187;0
2023-05-07;04;12752;2295;9548;20623;20 623;10603;2150;14;0;0;472;1183;0
2023-05-07;05;12763;2297;9548;20623;20 623;10603;2161;15;64;0;472;1202;0
2023-05-07;06;12906;2323;9548;20623;20 623;10603;2304;11;444;0;472;1356;0
2023-05-07;07;13088;2356;9548;20623;20 623;10603;2485;11;861;0;472;1536;0
2023-05-07;08;13319;2397;9548;20623;20 623;10603;2716;7;1377;0;472;1755;0
2023-05-07;09;13556;2440;9548;20623;20 623;10603;2953;4;1845;0;472;1951;0
2023-05-07;10;13745;2474;9548;20623;20 623;10603;3142;5;2183;0;472;2098;0
2023-05-07;11;14002;2520;9417;20623;20 623;10734;3268;3;2501;0;472;2227;0
2023-05-07;12;13986;2518;9548;20623;20 623;10603;3383;4;2684;0;472;2299;0
2023-05-07;13;13981;2517;9548;20623;20 623;10603;3378;10;2753;0;472;2323;0
2023-05-07;14;13915;2505;9497;20623;20 623;10654;3260;10;2644;0;472;2270;0
2023-05-07;15;13906;2503;9309;20623;20 623;10842;3064;9;2340;0;472;2141;0
2023-05-07;16;13848;2493;9230;20623;20 623;10921;2927;9;1962;0;472;1991;0
2023-05-07;17;13898;2502;8941;20623;20 623;11210;2688;7;1526;0;472;1796;0
2023-05-07;18;14089;2536;8567;20634;20 634;11595;2494;8;1032;0;472;1609;0
2023-05-07;19;14656;2638;8774;21604;21 604;12359;2298;7;518;0;472;1401;0
2023-05-07;20;15209;2738;8774;22212;22 212;12967;2243;8;198;0;472;1285;0
2023-05-07;21;16154;2908;8341;22619;22 619;13806;2349;10;3;0;472;1265;0
2023-05-07;22;16056;2890;8349;22594;22 594;13773;2283;11;0;0;472;1249;0
2023-05-07;23;15042;2708;8774;22152;22 152;12906;2136;21;0;0;472;1214;0
2023-05-07;24;14099;2538;8661;21164;21 164;12032;2068;28;0;0;472;1191;0
2023-05-08;01;14362;2585;8243;20980;20 980;12265;2096;26;0;0;472;1240;0
2023-05-08;02;13992;2519;8622;20980;20 980;11887;2105;26;0;0;472;1225;0
2023-05-08;03;13935;2508;8692;20980;20 980;11816;2119;31;0;0;472;1230;0
2023-05-08;04;13990;2518;8643;20980;20 980;11866;2125;37;0;0;472;1238;0
2023-05-08;05;14046;2528;8598;20980;20 980;11910;2136;35;63;0;472;1259;0
2023-05-08;06;14701;2646;8082;20980;20 980;12426;2275;33;441;0;472;1437;0
2023-05-08;07;16963;3053;5976;20980;20 980;14532;2431;23;855;0;472;1709;0
2023-05-08;08;18508;3332;5090;21412;21 412;15850;2658;11;1367;0;472;1967;22848
2023-05-08;09;19171;3451;5076;21755;21 755;16207;2964;10;1834;0;472;2212;22848
2023-05-08;10;19252;3465;5030;21574;21 574;16072;3180;14;2177;0;472;2374;22848
2023-05-08;11;19172;3451;5234;21558;21 558;15852;3319;21;2487;0;472;2505;22848
2023-05-08;12;19255;3466;5278;21554;21 554;15804;3451;21;2669;0;472;2592;22848
2023-05-08;13;19217;3459;5227;21563;21 563;15864;3353;18;2728;0;472;2591;22848
2023-05-08;14;19092;3437;5154;21426;21 426;15800;3293;27;2627;0;472;2555;22848
2023-05-08;15;18988;3418;5201;21563;21 563;15890;3098;22;2330;0;472;2415;22848
2023-05-08;16;18934;3408;5053;21563;21 563;16038;2896;17;1942;0;472;2248;22848
2023-05-08;17;18798;3384;5046;21610;21 610;16092;2707;10;1516;0;472;2049;22848
2023-05-08;18;18713;3368;4989;21654;21 654;16193;2520;9;1020;0;472;1845;22848
2023-05-08;19;18908;3403;5090;22152;22 152;16590;2319;10;512;0;472;1627;22848
2023-05-08;20;19459;3503;5090;22763;22 763;17201;2258;14;196;0;472;1513;22848
2023-05-08;21;19945;3590;4730;22790;22 790;17589;2357;15;2;0;472;1491;22848
2023-05-08;22;19202;3456;5090;22444;22 444;16882;2320;31;0;0;472;1474;22848
2023-05-08;23;17942;3230;5154;21426;21 426;15800;2142;49;0;0;472;1452;0
2023-05-08;24;16764;3018;6284;21426;21 426;14670;2095;58;0;0;472;1373;0
2023-05-09;01;16322;2938;6945;21630;21 630;14213;2109;64;0;0;472;1357;0
2023-05-09;02;16004;2881;7261;21630;21 630;13897;2108;56;0;0;472;1335;0
2023-05-09;03;15910;2864;7357;21630;21 630;13801;2109;49;0;0;472;1326;0
2023-05-09;04;15745;2834;7505;21630;21 630;13653;2091;35;0;0;472;1302;0
2023-05-09;05;15875;2857;7379;21630;21 630;13780;2095;28;63;0;472;1322;0
2023-05-09;06;15941;2869;7443;21630;21 630;13715;2226;25;440;0;472;1468;0
2023-05-09;07;17608;3169;5954;21630;21 630;15204;2404;18;851;0;472;1724;0
2023-05-09;08;18883;3399;5061;21767;21 767;16234;2649;4;1360;0;472;1989;22848
2023-05-09;09;19370;3487;4947;21871;21 871;16453;2918;1;1820;0;472;2210;22848
2023-05-09;10;19373;3487;5077;21767;21 767;16218;3155;2;2160;0;472;2376;22848
2023-05-09;11;19196;3455;5237;21630;21 630;15921;3275;5;2464;0;472;2492;22848
2023-05-09;12;19357;3484;5345;21767;21 767;15950;3406;6;2660;0;472;2571;22848
2023-05-09;13;19319;3477;5332;21749;21 749;15946;3373;8;2727;0;472;2591;22848
2023-05-09;14;19283;3471;5265;21767;21 767;16030;3253;12;2628;0;472;2543;22848
2023-05-09;15;19079;3434;5300;21767;21 767;15995;3084;18;2344;0;472;2420;22848
2023-05-09;16;19116;3441;5083;21767;21 767;16211;2905;21;1948;0;472;2257;22848
2023-05-09;17;18986;3417;5027;21767;21 767;16268;2718;21;1520;0;472;2070;22848
2023-05-09;18;19083;3435;5023;22071;22 071;16576;2507;16;1024;0;472;1855;22848
2023-05-09;19;19278;3470;5128;22578;22 578;16979;2299;15;513;0;472;1632;22848
2023-05-09;20;19549;3519;5098;22895;22 895;17324;2225;17;197;0;472;1513;22848
2023-05-09;21;20044;3608;4813;22994;22 994;17710;2334;24;3;0;472;1504;22848
2023-05-09;22;19302;3474;5128;22640;22 640;17040;2262;27;0;0;472;1473;22848
2023-05-09;23;18032;3246;5237;21630;21 630;15921;2111;19;0;0;472;1428;0
2023-05-09;24;16864;3036;6338;21630;21 630;14820;2045;16;0;0;472;1338;0
2023-05-10;01;16517;2973;6692;21630;21 630;14466;2051;14;0;0;472;1322;0
2023-05-10;02;16200;2916;7003;21630;21 630;14155;2045;22;0;0;472;1309;0
2023-05-10;03;16013;2882;7193;21630;21 630;13965;2048;30;0;0;472;1305;0
2023-05-10;04;15830;2849;7359;21630;21 630;13799;2032;25;0;0;472;1285;0
2023-05-10;05;15972;2875;7232;21630;21 630;13926;2046;21;63;0;472;1310;0
2023-05-10;06;16128;2903;7227;21630;21 630;13931;2197;15;442;0;472;1467;0
2023-05-10;07;17701;3186;5829;21630;21 630;15329;2372;12;851;0;472;1719;0
2023-05-10;08;18974;3415;5048;21890;21 890;16371;2604;6;1361;0;472;1981;22848
2023-05-10;09;19464;3503;5068;22113;22 113;16574;2890;3;1824;0;472;2205;22848
2023-05-10;10;19367;3486;5054;21767;21 767;16241;3126;6;2166;0;472;2373;22848
2023-05-10;11;19367;3486;5179;21767;21 767;16116;3251;6;2479;0;472;2494;22848
2023-05-10;12;19439;3499;5224;21767;21 767;16071;3368;6;2668;0;472;2573;22848
2023-05-10;13;19496;3509;5185;21767;21 767;16110;3386;11;2737;0;472;2611;22848
2023-05-10;14;19277;3470;5167;21630;21 630;15991;3286;12;2636;0;472;2560;22848
2023-05-10;15;19170;3451;5225;21762;21 762;16065;3105;26;2338;0;472;2432;22848
2023-05-10;16;19207;3457;4979;21767;21 767;16316;2891;24;1943;0;472;2262;22848
2023-05-10;17;19075;3434;4995;21836;21 836;16370;2705;31;1511;0;472;2072;22848
2023-05-10;18;18989;3418;5048;22010;22 010;16490;2500;25;1014;0;472;1853;22848
2023-05-10;19;19185;3453;5087;22430;22 430;16871;2314;26;508;0;472;1642;22848
2023-05-10;20;19454;3502;5087;22762;22 762;17203;2251;28;195;0;472;1522;22848
2023-05-10;21;20127;3623;4739;22994;22 994;17784;2344;36;2;0;472;1509;22848
2023-05-10;22;19305;3475;5087;22579;22 579;17020;2284;28;0;0;472;1483;22848
2023-05-10;23;18144;3266;5167;21630;21 630;15991;2153;40;0;0;472;1466;0
2023-05-10;24;16875;3038;6383;21630;21 630;14775;2100;42;0;0;472;1380;0
2023-05-11;01;16522;2974;6727;21630;21 630;14431;2091;38;0;0;472;1354;0
2023-05-11;02;16205;2917;7052;21630;21 630;14106;2098;48;0;0;472;1344;0
2023-05-11;03;16018;2883;7229;21630;21 630;13929;2089;41;0;0;472;1326;0
2023-05-11;04;15834;2850;7396;21630;21 630;13762;2071;32;0;0;472;1303;0
2023-05-11;05;15885;2859;7353;21630;21 630;13805;2080;25;62;0;472;1319;0
2023-05-11;06;16414;2955;6972;21630;21 630;14186;2228;24;432;0;472;1494;0
2023-05-11;07;17620;3172;5942;21630;21 630;15216;2403;23;841;0;472;1730;0
2023-05-11;08;18893;3401;5029;21767;21 767;16266;2628;9;1350;0;472;1992;22848
2023-05-11;09;19479;3506;5029;22089;22 089;16588;2891;0;1806;0;472;2208;22848
2023-05-11;10;19290;3472;5095;21767;21 767;16200;3090;1;2149;0;472;2364;22848
2023-05-11;11;19384;3489;5162;21767;21 767;16133;3251;4;2460;0;472;2493;22848
2023-05-11;12;19458;3502;5029;21630;21 630;16129;3329;9;2643;0;472;2573;22848
2023-05-11;13;19515;3513;5113;21767;21 767;16182;3332;8;2711;0;472;2594;22848
2023-05-11;14;19390;3490;5162;21767;21 767;16133;3257;7;2606;0;472;2540;22848
2023-05-11;15;19185;3453;5165;21767;21 767;16130;3056;7;2316;0;472;2403;22848
2023-05-11;16;19220;3460;5029;21836;21 836;16336;2884;10;1925;0;472;2242;22848
2023-05-11;17;19081;3435;5029;21888;21 888;16387;2694;14;1503;0;472;2054;22848
2023-05-11;18;18994;3419;5029;22001;22 001;16500;2494;9;1007;0;472;1840;22848
2023-05-11;19;19187;3454;5071;22416;22 416;16873;2314;14;505;0;472;1634;22848
2023-05-11;20;19363;3485;5098;22685;22 685;17115;2248;25;193;0;472;1520;22848
2023-05-11;21;20035;3606;4832;22994;22 994;17690;2344;44;2;0;472;1512;22848
2023-05-11;22;19396;3491;5098;22705;22 705;17135;2261;35;0;0;472;1485;22848
2023-05-11;23;18239;3283;5083;21630;21 630;16075;2163;41;0;0;472;1474;0
2023-05-11;24;16874;3037;6385;21630;21 630;14774;2100;40;0;0;472;1379;0
2023-05-12;01;16520;2974;6731;21630;21 630;14427;2093;46;0;0;472;1360;0
2023-05-12;02;16110;2900;7141;21630;21 630;14017;2093;44;0;0;472;1338;0
2023-05-12;03;15923;2866;7322;21630;21 630;13836;2087;36;0;0;472;1319;0
2023-05-12;04;15740;2833;7499;21630;21 630;13659;2081;34;0;0;472;1305;0
2023-05-12;05;15882;2859;7367;21630;21 630;13791;2091;31;62;0;472;1328;0
2023-05-12;06;16318;2937;7070;21630;21 630;14088;2230;25;435;0;472;1492;0
2023-05-12;07;17527;3155;6039;21630;21 630;15119;2408;18;837;0;472;1723;0
2023-05-12;08;18710;3368;5320;21853;21 853;16061;2648;6;1346;0;472;1979;22848
2023-05-12;09;19202;3456;5320;22073;22 073;16281;2921;3;1805;0;472;2202;22848
2023-05-12;10;19293;3473;5320;21902;21 902;16111;3183;4;2140;0;472;2369;22848
2023-05-12;11;19204;3457;5380;21767;21 767;15915;3288;5;2451;0;472;2489;22848
2023-05-12;12;19269;3468;5422;21767;21 767;15873;3397;11;2651;0;472;2576;22848
2023-05-12;13;19233;3462;5457;21767;21 767;15838;3395;16;2721;0;472;2606;22848
2023-05-12;14;19012;3422;5608;21765;21 765;15685;3327;18;2621;0;472;2552;22848
2023-05-12;15;18805;3385;5488;21630;21 630;15670;3135;17;2334;0;472;2421;22848
2023-05-12;16;18838;3391;5371;21767;21 767;15924;2914;22;1946;0;472;2251;22848
2023-05-12;17;18703;3367;5326;21767;21 767;15968;2734;29;1518;0;472;2067;22848
2023-05-12;18;18710;3368;5320;21990;21 990;16198;2512;9;1020;0;472;1837;22848
2023-05-12;19;18999;3420;5320;22460;22 460;16668;2330;28;513;0;472;1643;22848
2023-05-12;20;19178;3452;5350;22735;22 735;16913;2265;27;196;0;472;1519;22848
2023-05-12;21;19575;3524;5317;22994;22 994;17205;2370;34;2;0;472;1490;22848
2023-05-12;22;19120;3442;5320;22623;22 623;16831;2288;41;0;0;472;1488;22848
